reading_id,timestamp,year,month,hour,day_of_week,is_weekend,is_rush_hour,season,station_id,station_type,elevation_m,near_highway,near_industry,temp_c,humidity_pct,wind_speed_ms,wind_dir_deg,pressure_hpa,precipitation_mm,visibility_km,temp_inversion,pm25,pm10,no2,o3,so2,co,benzene,aqi,label_respiratory_risk,label_cardiovascular_risk,label_vulnerable_alert,label_outdoor_warning,label_industrial_event
RDG0009752,2023-12-01 08:00:00,2023,12,8,4,0,1,Winter,STN_URBAN_01,Urban,99.5,1,0,-1.6,58.4,0.6,34.0,995.0,0.0,8.9,0,50.4,95.5,110.0,11.6,6.8,30.0,3.42,138,1,1,1,1,0
RDG0009772,2023-12-04 08:00:00,2023,12,8,0,0,1,Winter,STN_URBAN_01,Urban,95.8,1,0,-3.1,58.2,3.1,115.9,1007.1,0.0,,0,49.4,111.5,52.8,45.4,34.6,8.9,26.72,135,1,0,1,1,1
RDG0009854,2023-12-14 00:00:00,2023,12,0,3,0,0,Winter,STN_URBAN_02,Urban,46.2,0,0,-2.0,54.2,2.4,209.0,999.8,2.0,5.9,0,5.0,16.1,53.1,19.6,3.1,2.63,3.58,21,0,0,0,0,0
RDG0002754,2021-10-23 22:00:00,2021,10,22,5,1,0,Fall,STN_SUBURB_02,Suburban,26.8,0,0,-0.4,43.5,0.8,65.9,1018.2,0.5,11.8,0,5.4,9.1,37.7,46.3,25.1,2.73,1.32,23,0,0,0,0,0
RDG0004825,2022-06-04 17:00:00,2022,6,17,5,1,1,Summer,STN_URBAN_01,Urban,110.8,1,0,30.6,29.6,0.7,312.4,1012.9,0.0,8.2,0,205.7,413.5,117.1,38.4,5.2,3.26,,256,1,1,1,1,0
RDG0008192,2023-06-10 00:00:00,2023,6,0,5,1,0,Summer,STN_URBAN_02,Urban,93.8,0,0,17.0,16.9,4.4,301.1,1024.8,5.0,6.2,0,17.4,33.7,15.4,23.1,18.4,1.97,1.54,62,0,0,1,0,0
RDG0002392,2021-09-15 17:00:00,2021,9,17,2,0,1,Fall,STN_SUBURB_02,Suburban,103.4,0,0,17.0,74.5,0.8,161.9,1015.7,10.0,4.9,0,99.0,152.6,19.7,10.1,13.9,7.25,,173,1,1,1,1,1
RDG0002515,2021-09-28 17:00:00,2021,9,17,1,0,1,Fall,STN_SUBURB_01,Suburban,113.6,0,0,20.9,50.3,0.1,238.3,1014.8,5.0,8.4,0,51.6,94.2,29.8,80.9,12.8,4.33,1.17,141,1,0,1,1,0
RDG0002678,2021-10-15 15:00:00,2021,10,15,4,0,0,Fall,STN_RURAL_01,Rural,469.9,0,0,21.4,66.6,0.6,37.9,1014.1,0.0,12.5,0,15.1,36.4,19.5,132.4,5.1,2.17,2.03,57,0,0,1,1,0
RDG0000373,2021-02-12 13:00:00,2021,2,13,4,0,0,Winter,STN_SUBURB_01,Suburban,28.4,0,0,8.8,72.9,1.7,35.2,1009.8,0.0,4.7,0,26.9,57.3,51.8,10.7,27.6,5.52,1.57,82,0,0,0,0,0
RDG0000655,2021-03-13 09:00:00,2021,3,9,5,1,1,Spring,STN_INDUSTRIAL_01,Industrial,18.3,1,1,11.8,69.3,6.7,206.6,1006.2,0.0,6.0,0,101.1,207.3,209.7,1.0,25.9,4.99,21.49,175,1,1,1,1,1
RDG0001156,2021-05-04 07:00:00,2021,5,7,1,0,1,Spring,STN_INDUSTRIAL_01,Industrial,12.1,1,1,14.7,51.8,0.0,296.5,1021.0,1.0,14.8,0,50.6,81.7,223.0,1.0,32.7,6.89,3.73,138,1,1,1,0,0
RDG0006789,2023-01-03 01:00:00,2023,1,1,1,0,0,Winter,STN_INDUSTRIAL_01,Industrial,39.9,1,1,2.6,93.2,4.5,256.5,1022.7,0.0,8.0,0,23.6,43.1,52.4,20.4,31.2,11.87,9.25,75,0,1,1,0,1
RDG0007431,2023-03-14 10:00:00,2023,3,10,1,0,0,Spring,STN_INDUSTRIAL_01,Industrial,35.3,1,1,14.1,70.3,4.6,19.7,1019.0,0.0,10.5,0,20.5,41.9,87.8,1.2,13.7,6.37,3.62,69,0,0,1,0,0
RDG0004562,2022-05-07 02:00:00,2022,5,2,5,1,0,Spring,STN_SUBURB_01,SUBURBAN,79.1,0,0,13.2,82.0,8.8,255.9,1020.5,0.0,5.6,0,10.1,29.1,28.4,33.8,7.3,0.92,6.19,42,0,1,0,0,1
RDG0008725,2023-08-09 11:00:00,2023,8,11,2,0,0,Summer,STN_URBAN_02,Urban,102.3,0,0,24.7,65.9,0.5,95.6,1011.0,20.0,6.9,0,36.7,72.9,33.0,202.6,19.8,3.21,2.8,104,1,0,1,1,0
RDG0005306,2022-07-23 19:00:00,2022,7,19,5,1,1,Summer,STN_SUBURB_02,Suburban,80.2,0,0,32.2,63.9,5.0,139.4,1003.1,10.0,14.8,0,18.3,26.4,54.5,64.2,9.3,3.11,1.34,64,0,0,1,0,0
RDG0004205,2022-03-28 23:00:00,2022,3,23,0,0,0,Spring,STN_SUBURB_02,Suburban,81.6,0,0,10.9,63.6,2.2,107.7,1002.9,0.0,7.8,0,2.0,8.3,11.1,34.6,6.2,3.13,,8,0,0,0,0,1
RDG0002867,2021-11-04 15:00:00,2021,11,15,3,0,0,Fall,STN_URBAN_01,Urban,28.2,1,0,16.9,90.9,0.0,123.9,1015.7,0.5,3.9,0,25.0,43.4,85.8,41.5,24.1,7.32,1.39,78,0,0,1,0,0
RDG0003251,2021-12-17 23:00:00,2021,12,23,4,0,0,Winter,STN_SUBURB_01,Suburban,117.4,0,0,10.6,60.3,2.2,28.2,1020.3,0.0,4.3,0,9.8,20.2,10.4,38.9,2.3,5.48,16.28,41,0,0,0,0,1
RDG0003245,2021-12-17 10:00:00,2021,12,10,4,0,0,Winter,STN_SUBURB_02,Suburban,99.6,0,0,13.8,54.2,15.9,201.1,1012.4,0.0,30.0,0,1.0,2.4,19.1,55.1,14.4,5.86,1.17,4,0,0,0,0,1
RDG0002602,2021-10-07 22:00:00,2021,10,22,3,0,0,Fall,STN_SUBURB_01,Suburban,118.4,0,0,6.1,55.3,7.4,62.7,1018.0,0.0,2.9,0,8.0,18.9,37.7,35.1,3.9,3.44,2.24,33,0,0,0,0,0
RDG0003434,2022-01-06 12:00:00,2022,1,12,3,0,0,Winter,STN_SUBURB_01,Suburban,110.8,0,0,-9.9,60.8,6.0,245.1,1014.7,1.0,6.0,0,27.1,45.6,35.2,106.6,19.9,1.38,0.93,83,0,0,1,0,0
RDG0009574,2023-11-12 13:00:00,2023,11,13,6,1,0,Fall,STN_RURAL_01,Rural,388.4,0,0,14.6,61.6,10.4,74.2,1021.2,0.0,7.8,0,9.0,17.1,12.9,115.3,4.2,3.71,2.34,38,0,0,1,0,0
RDG0004503,2022-04-30 10:00:00,2022,4,10,5,1,0,Spring,STN_SUBURB_01,Suburban,114.1,0,0,12.7,49.3,2.8,297.1,1006.3,0.0,14.8,0,14.3,28.6,54.9,30.9,7.0,2.22,4.66,56,0,0,1,0,0
RDG0008820,2023-08-19 01:00:00,2023,8,1,5,1,0,Summer,STN_INDUSTRIAL_01,Industrial,38.6,1,1,30.1,40.5,1.9,67.4,1008.7,0.5,3.1,0,100.7,147.4,78.6,31.2,17.7,6.48,9.54,174,1,1,1,1,1
RDG0009957,2023-12-27 02:00:00,2023,12,2,2,0,0,Winter,STN_RURAL_01,Rural,564.3,0,0,7.0,100.0,1.3,280.5,1003.1,1.0,6.0,0,7.4,19.2,9.7,17.6,3.9,1.81,1.89,31,0,0,0,0,0
RDG0000388,2021-02-13 03:00:00,2021,2,3,5,1,0,Winter,STN_RURAL_01,Rural,568.0,0,0,0.5,72.6,0.7,297.7,1015.2,0.0,5.3,0,5.3,5.3,37.6,9.3,4.4,2.06,1.41,22,0,0,0,0,0
RDG0009056,2023-09-15 14:00:00,2023,9,14,4,0,0,Fall,STN_SUBURB_02,Suburban,85.6,0,0,11.5,65.0,8.5,19.9,1003.7,0.0,2.9,0,51.4,101.8,27.5,33.6,22.7,0.79,2.29,140,1,0,1,1,0
RDG0003274,2021-12-20 13:00:00,2021,12,13,0,0,0,Winter,STN_SUBURB_02,Suburban,115.5,0,0,-6.2,61.1,0.1,106.2,1016.6,0.0,25.7,0,21.0,39.8,37.4,10.2,20.1,4.01,0.33,70,0,0,1,0,0
RDG0006605,2022-12-13 23:00:00,2022,12,23,1,0,0,Winter,STN_SUBURB_01,Suburban,102.8,0,0,1.3,49.7,12.8,164.9,1019.4,0.0,7.1,0,12.8,23.9,38.9,8.6,6.1,1.66,,52,0,0,1,0,1
RDG0000259,2021-01-29 03:00:00,2021,1,3,4,0,0,Winter,STN_URBAN_01,Urban,69.8,1,0,-4.4,89.4,18.5,94.3,1008.7,0.0,,0,13.7,28.8,119.5,1.0,10.5,2.9,2.28,54,0,0,1,0,0
RDG0000346,2021-02-09 10:00:00,2021,2,10,1,0,0,Winter,STN_SUBURB_01,Suburban,119.5,0,0,11.6,70.8,1.5,55.7,1016.9,2.0,10.4,0,76.9,125.0,17.3,11.6,3.3,2.21,3.56,162,1,1,1,1,0
RDG0006672,2022-12-22 14:00:00,2022,12,14,3,0,0,Winter,STN_INDUSTRIAL_01,Industrial,19.3,1,1,7.0,60.8,0.3,155.8,1017.2,0.0,9.7,0,56.5,105.4,212.1,1.0,34.5,3.51,26.18,152,1,1,1,1,1
RDG0001595,2021-06-21 07:00:00,2021,6,7,0,0,1,Summer,STN_RURAL_01,Rural,558.2,0,0,26.4,61.6,1.0,335.0,1006.7,0.0,7.5,0,19.9,28.4,14.2,61.7,38.6,6.32,0.31,67,0,0,1,0,0
RDG0006584,2022-12-12 02:00:00,2022,12,2,0,0,0,Winter,STN_URBAN_02,Urban,49.7,0,0,-2.3,79.2,10.9,36.6,1009.2,20.0,10.0,0,3.2,8.1,28.0,28.6,3.1,5.64,8.11,13,0,0,0,0,1
RDG0003032,2021-11-23 03:00:00,2021,11,3,1,0,0,Fall,STN_SUBURB_01,Suburban,26.4,0,0,30.5,56.0,6.0,76.6,1003.6,0.0,5.1,0,1.0,2.0,24.8,18.2,1.7,3.16,,4,0,0,0,0,0
RDG0009019,2023-09-10 19:00:00,2023,9,19,6,1,1,Fall,STN_URBAN_01,Urban,115.2,1,0,11.2,77.3,15.4,1.0,1008.7,0.0,6.1,0,10.2,25.3,111.4,18.0,2.9,9.6,2.2,42,0,1,1,0,0
RDG0000532,2021-02-27 07:00:00,2021,2,7,5,1,1,Winter,STN_INDUSTRIAL_01,Industrial,20.8,1,1,-0.5,47.3,2.1,261.5,989.3,0.0,3.6,0,136.7,294.9,93.7,28.1,48.3,4.13,12.18,193,1,1,1,1,1
RDG0009645,2023-11-20 18:00:00,2023,11,18,0,0,1,Fall,STN_INDUSTRIAL_01,Industrial,37.2,1,1,16.5,84.7,0.7,145.3,1008.1,0.0,9.9,0,91.8,190.2,57.7,33.5,10.7,13.26,11.61,170,1,1,1,1,1
RDG0008771,2023-08-13 23:00:00,2023,8,23,6,1,0,Summer,STN_RURAL_01,Rural,239.5,0,0,26.7,53.7,4.6,289.6,1021.6,20.0,12.1,0,1.0,2.0,45.7,12.5,13.2,5.42,2.19,4,0,0,0,0,0
RDG0009502,2023-11-04 15:00:00,2023,11,15,5,1,0,Fall,STN_SUBURB_02,Suburban,52.8,0,0,20.5,78.7,3.8,178.5,1017.9,0.0,14.5,0,11.2,27.2,30.9,7.2,51.9,2.23,1.32,47,0,0,0,0,0
RDG0003397,2022-01-02 22:00:00,2022,1,22,6,1,0,Winter,STN_SUBURB_01,Suburban,75.8,0,0,12.2,86.7,1.2,161.3,1016.4,1.0,7.2,0,39.2,72.5,25.2,8.8,12.2,4.39,1.23,110,1,0,1,0,0
RDG0005667,2022-09-02 14:00:00,2022,9,14,4,0,0,Fall,STN_URBAN_01,Urban,97.2,1,0,14.2,48.0,0.1,65.5,1014.1,0.0,20.4,0,27.8,43.6,76.0,51.1,7.3,4.38,,84,0,0,0,0,1
RDG0002018,2021-08-05 22:00:00,2021,8,22,3,0,0,Summer,STN_URBAN_01,Urban,11.6,1,0,21.7,27.2,2.6,349.0,,0.5,1.6,0,46.7,71.4,125.0,63.7,2.6,6.81,0.74,129,1,0,1,1,0
RDG0002913,2021-11-09 18:00:00,2021,11,18,1,0,1,Fall,STN_URBAN_01,Urban,66.3,1,0,16.0,52.0,15.8,215.2,1024.2,10.0,24.1,0,1.0,6.2,119.3,6.9,11.8,5.54,2.99,4,0,0,1,0,0
RDG0005454,2022-08-11 08:00:00,2022,8,8,3,0,1,Summer,STN_URBAN_01,Urban,54.0,1,0,24.9,54.7,0.2,12.1,1006.0,0.0,7.8,0,8.1,10.9,121.2,5.2,19.4,4.06,6.28,34,0,0,1,0,1
RDG0005146,2022-07-08 11:00:00,2022,7,11,4,0,0,Summer,STN_SUBURB_02,Suburban,84.3,0,0,29.0,85.5,0.3,62.5,1014.6,0.0,7.9,0,46.7,88.9,25.7,45.5,3.7,2.68,2.97,129,1,0,0,1,0
RDG0002109,2021-08-14 22:00:00,2021,8,22,5,1,0,Summer,STN_URBAN_01,Urban,33.0,1,0,25.0,53.4,4.9,50.8,1005.6,0.0,6.4,0,18.4,39.3,70.9,39.2,39.9,3.31,3.65,64,0,0,1,0,0
RDG0009662,2023-11-22 03:00:00,2023,11,3,2,0,0,Fall,STN_URBAN_01,Urban,104.6,1,0,6.5,90.6,3.3,146.7,1014.5,0.0,7.4,0,7.3,12.1,159.4,9.1,17.4,1.86,5.19,30,0,0,1,1,1
RDG0003529,2022-01-16 06:00:00,2022,1,6,6,1,0,Winter,STN_URBAN_01,Urban,18.3,1,0,-2.8,92.1,1.3,134.6,1005.0,0.0,3.5,0,21.9,45.0,60.2,16.2,15.1,4.98,3.31,72,0,0,1,0,0
RDG0001731,2021-07-04 21:00:00,2021,7,21,6,1,0,Summer,STN_URBAN_02,Urban,7.8,0,0,29.9,54.8,1.6,56.9,1019.2,0.0,9.5,0,4.6,14.0,62.0,43.6,8.0,3.19,5.75,19,0,0,1,0,1
RDG0007423,2023-03-13 20:00:00,2023,3,20,0,0,0,Spring,STN_INDUSTRIAL_01,Industrial,42.3,1,1,13.4,69.1,0.0,154.4,1016.1,0.0,5.3,0,22.8,47.4,97.4,33.3,30.3,6.01,7.54,74,0,0,1,0,1
RDG0009951,2023-12-26 09:00:00,2023,12,9,1,0,1,Winter,STN_INDUSTRIAL_01,Industrial,39.8,1,1,7.6,91.0,5.7,,1017.2,0.0,10.0,0,17.8,31.8,58.7,43.7,21.6,4.68,8.37,63,1,0,1,0,1
RDG0007763,2023-04-23 02:00:00,2023,4,2,6,1,0,Spring,STN_SUBURB_02,Suburban,54.7,0,0,10.0,38.8,4.2,282.9,1013.9,0.0,6.1,0,42.7,61.2,26.9,44.4,2.3,1.11,0.99,119,1,0,1,1,0
RDG0008366,2023-06-27 15:00:00,2023,6,15,1,0,0,Summer,STN_INDUSTRIAL_01,Industrial,47.2,1,1,27.0,36.0,3.3,266.9,1019.6,0.0,12.2,0,34.1,63.2,75.4,87.7,32.9,8.79,,97,0,0,1,0,0
RDG0006723,2022-12-27 05:00:00,2022,12,5,1,0,0,Winter,STN_RURAL_01,Rural,304.7,0,0,1.6,90.6,2.8,326.6,1003.3,0.0,,0,36.6,61.2,20.3,18.0,7.2,1.97,1.0,104,1,0,1,1,0
RDG0008138,2023-06-04 13:00:00,2023,6,13,6,1,0,Summer,STN_URBAN_02,Urban,46.3,0,0,26.2,83.3,1.1,105.5,1013.8,0.0,5.5,0,26.3,46.9,8.9,137.3,6.8,1.48,,81,0,0,1,1,1
RDG0002707,2021-10-18 19:00:00,2021,10,19,0,0,1,Fall,STN_RURAL_01,Rural,346.6,0,0,14.7,47.4,7.0,,1006.0,0.0,5.6,0,21.4,19.7,21.9,27.8,2.1,2.16,,71,0,1,1,1,0
RDG0003024,2021-11-22 11:00:00,2021,11,11,0,0,0,Fall,STN_SUBURB_01,Suburban,76.9,0,0,18.4,32.0,5.9,282.4,1013.5,10.0,14.9,0,1.2,10.0,19.0,21.0,8.8,1.46,2.17,5,0,0,0,0,0
RDG0009026,2023-09-11 08:00:00,2023,9,8,0,0,1,Fall,STN_URBAN_02,Urban,35.6,0,0,17.7,54.1,7.8,121.4,1013.2,0.0,6.8,0,20.3,31.1,16.3,25.8,27.2,1.11,7.36,68,0,0,1,0,1
RDG0001937,2021-07-27 23:00:00,2021,7,23,1,0,0,Summer,STN_SUBURB_01,Suburban,9.8,0,0,22.6,42.4,3.8,268.0,1018.0,0.0,6.0,0,17.2,32.6,36.4,47.6,4.0,1.66,2.02,62,0,0,1,1,0
RDG0006983,2023-01-24 09:00:00,2023,1,9,1,0,1,Winter,STN_RURAL_01,Rural,460.5,0,0,-3.1,75.7,4.2,133.6,1013.8,0.0,5.5,0,13.2,16.1,29.0,24.7,19.3,1.21,1.87,53,0,0,1,0,0
RDG0004381,2022-04-17 04:00:00,2022,4,4,6,1,0,Spring,STN_SUBURB_02,Suburban,52.7,0,0,9.7,62.9,4.4,210.7,1007.6,0.0,,0,6.0,12.4,86.5,16.8,9.9,0.98,4.85,25,0,0,0,0,0
RDG0008264,2023-06-18 05:00:00,2023,6,5,6,1,0,Summer,STN_SUBURB_01,Suburban,102.9,0,0,23.8,76.6,1.4,228.5,1008.7,2.0,11.6,0,14.0,31.3,31.0,47.2,1.1,5.46,4.24,55,0,0,1,0,0
RDG0009075,2023-09-19 07:00:00,2023,9,7,1,0,1,Fall,STN_SUBURB_02,Suburban,28.3,0,0,9.8,77.8,5.8,185.2,1019.7,0.0,,0,21.3,44.0,103.6,12.4,20.7,4.2,1.43,70,0,0,1,0,0
RDG0000096,2021-01-12 02:00:00,2021,1,2,1,0,0,Winter,STN_SUBURB_02,Suburban,48.6,0,0,-5.2,88.2,1.8,312.3,1020.2,0.0,,1,31.1,50.1,18.1,21.7,7.6,3.84,2.91,91,0,0,1,0,0
RDG0004395,2022-04-18 19:00:00,2022,4,19,0,0,1,Spring,STN_SUBURB_01,Suburban,81.1,0,0,7.9,55.2,4.2,143.1,1015.8,0.0,6.7,0,63.3,143.2,26.5,60.4,35.4,2.12,,155,1,1,1,1,0
RDG0009197,2023-10-02 15:00:00,2023,10,15,0,0,0,Fall,STN_URBAN_02,Urban,14.4,0,0,6.2,39.9,0.7,119.0,1015.7,0.0,8.5,0,42.5,81.2,23.1,16.2,16.8,0.42,1.15,118,1,0,1,1,0
RDG0002955,2021-11-13 15:00:00,2021,11,15,5,1,0,Fall,STN_SUBURB_02,Suburban,82.6,0,0,24.4,63.2,0.4,15.2,1015.1,0.0,4.0,0,43.2,77.8,15.9,23.0,19.8,1.14,0.76,120,1,0,1,1,0
RDG0000119,2021-01-14 06:00:00,2021,1,6,3,0,0,Winter,STN_RURAL_01,Rural,342.9,0,0,-6.2,82.2,5.7,22.1,1012.5,0.0,2.5,0,11.7,11.9,37.9,13.8,4.0,1.25,2.44,49,0,0,0,0,0
RDG0002483,2021-09-25 20:00:00,2021,9,20,5,1,0,Fall,STN_URBAN_01,Urban,57.1,1,0,13.1,63.7,1.3,357.2,1015.5,0.0,1.5,0,13.2,17.1,31.6,120.5,8.4,2.32,5.19,53,0,0,1,1,1
RDG0008003,2023-05-22 21:00:00,2023,5,21,0,0,0,Spring,STN_SUBURB_02,Suburban,75.8,0,0,17.9,52.7,5.6,200.9,995.4,0.0,5.3,0,10.3,23.1,37.2,38.8,6.3,5.34,,43,0,0,0,0,0
RDG0002457,2021-09-22 19:00:00,2021,9,19,2,0,1,Fall,STN_SUBURB_01,Suburban,54.2,0,0,11.8,28.7,2.6,300.9,1010.1,0.0,4.2,0,37.2,60.2,43.8,63.4,5.8,1.4,1.48,105,1,0,1,1,0
RDG0000033,2021-01-05 14:00:00,2021,1,14,1,0,0,Winter,STN_INDUSTRIAL_01,Industrial,35.3,1,1,6.8,97.0,0.1,,1007.9,0.0,6.1,0,58.6,103.2,60.7,77.7,9.7,2.57,14.73,153,1,1,1,1,1
RDG0008126,2023-06-03 07:00:00,2023,6,7,5,1,1,Summer,STN_SUBURB_02,Suburban,8.5,0,0,37.4,90.1,1.6,169.1,1005.2,0.0,3.1,0,50.7,105.3,31.5,13.3,8.7,1.89,2.25,138,1,0,1,1,0
RDG0007781,2023-04-25 01:00:00,2023,4,1,1,0,0,Spring,STN_SUBURB_02,Suburban,109.4,0,0,13.1,62.4,3.0,278.1,996.2,0.0,3.6,0,31.6,59.4,17.4,18.1,11.0,1.22,2.22,92,0,0,1,0,0
RDG0002611,2021-10-09 01:00:00,2021,10,1,5,1,0,Fall,STN_URBAN_01,Urban,101.5,1,0,1.8,78.7,5.6,75.5,1013.2,2.0,6.8,0,94.0,188.3,35.5,8.0,5.3,2.36,,171,1,1,1,1,1
RDG0009011,2023-09-10 08:00:00,2023,9,8,6,1,1,Fall,STN_SUBURB_02,Suburban,70.6,0,0,17.5,60.4,7.3,176.1,1015.0,0.0,4.6,0,1.7,2.0,17.2,11.4,4.6,1.36,1.95,7,0,0,0,0,0
RDG0002688,2021-10-17 09:00:00,2021,10,9,6,1,1,Fall,STN_SUBURB_02,Suburban,20.6,0,0,11.1,79.5,11.2,128.5,1010.3,0.0,4.8,0,55.8,79.8,25.0,18.5,30.3,1.22,1.14,151,1,1,1,1,0
RDG0005944,2022-10-02 02:00:00,2022,10,2,6,1,0,Fall,STN_URBAN_02,Urban,109.7,0,0,11.9,70.5,0.2,236.3,1011.3,0.0,5.0,0,58.7,108.1,51.6,29.9,2.7,1.46,1.41,153,1,1,1,0,0
RDG0001111,2021-04-28 03:00:00,2021,4,3,2,0,0,Spring,STN_URBAN_02,Urban,34.9,0,0,14.8,75.4,1.9,308.1,1014.2,1.0,1.8,0,18.1,21.8,15.7,23.5,7.7,5.68,5.88,64,0,0,1,0,1
RDG0007689,2023-04-14 07:00:00,2023,4,7,4,0,1,Spring,STN_RURAL_01,Rural,329.7,0,0,15.4,86.2,1.8,115.3,1011.3,0.0,6.9,0,15.0,34.7,13.2,12.1,16.6,0.88,1.14,57,0,0,1,0,1
RDG0002820,2021-10-30 03:00:00,2021,10,3,5,1,0,Fall,STN_URBAN_01,Urban,92.9,1,0,17.1,49.3,1.3,15.8,1032.1,0.0,12.9,0,23.7,45.0,96.1,2.1,2.5,8.05,5.52,75,0,1,1,0,1
RDG0000304,2021-02-04 02:00:00,2021,2,2,3,0,0,Winter,STN_URBAN_02,Urban,42.0,0,0,-4.6,100.0,0.2,,1014.5,0.0,8.4,0,15.5,25.7,77.2,42.0,4.2,4.07,2.71,58,0,1,0,0,0
RDG0002680,2021-10-16 02:00:00,2021,10,2,5,1,0,Fall,STN_SUBURB_02,Suburban,27.8,0,0,21.7,52.7,2.1,169.5,1022.8,0.0,18.8,0,7.6,7.4,37.2,20.8,63.3,3.11,2.5,32,0,0,0,0,0
RDG0005862,2022-09-24 19:00:00,2022,9,19,5,1,1,Fall,STN_SUBURB_02,Suburban,86.2,0,0,8.1,61.6,0.5,,1013.4,0.0,13.3,0,10.5,11.6,48.4,29.1,13.8,1.64,3.4,44,0,0,0,0,0
RDG0006307,2022-11-11 05:00:00,2022,11,5,4,0,0,Fall,STN_URBAN_01,Urban,68.6,1,0,4.7,64.2,1.5,62.9,1010.8,0.0,6.4,0,121.2,226.5,129.4,25.3,20.6,2.73,5.32,185,1,1,1,1,1
RDG0000031,2021-01-05 04:00:00,2021,1,4,1,0,0,Winter,STN_INDUSTRIAL_01,Industrial,13.6,1,1,7.2,78.5,1.5,181.0,1005.2,0.0,2.8,0,114.9,177.7,104.5,12.7,29.9,3.86,7.16,182,1,1,1,1,1
RDG0005709,2022-09-06 22:00:00,2022,9,22,1,0,0,Fall,STN_SUBURB_01,Suburban,36.1,0,0,9.2,69.4,1.3,12.9,,0.0,3.9,0,8.7,13.1,76.9,32.3,2.9,3.05,11.65,36,0,0,0,0,1
RDG0004472,2022-04-27 05:00:00,2022,4,5,2,0,0,Spring,STN_URBAN_01,Urban,74.1,1,0,9.7,52.9,4.3,298.4,1021.0,1.0,4.7,0,24.4,42.0,71.6,6.5,24.9,3.19,1.32,77,0,0,1,0,0
RDG0000029,2021-01-05 01:00:00,2021,1,1,1,0,0,Winter,STN_SUBURB_02,Suburban,48.8,0,0,-2.4,85.6,2.7,305.0,1003.0,0.0,9.3,0,11.3,10.0,78.5,7.9,5.6,2.54,9.01,47,0,0,0,0,1
RDG0004779,2022-05-30 00:00:00,2022,5,0,0,0,0,Spring,STN_RURAL_01,Rural,415.3,0,0,19.6,24.9,0.4,246.9,1015.8,0.0,14.7,0,22.1,36.6,11.1,41.0,3.8,0.58,3.46,72,0,0,1,0,0
RDG0004625,2022-05-13 03:00:00,2022,5,3,4,0,0,Spring,STN_SUBURB_01,Suburban,6.1,0,0,16.3,55.3,1.3,62.3,1008.1,0.0,11.5,0,8.9,6.9,44.6,27.2,2.9,3.11,4.78,37,0,0,0,0,0
RDG0001261,2021-05-15 14:00:00,2021,5,14,5,1,0,Spring,STN_URBAN_02,Urban,101.2,0,0,17.8,48.6,3.4,209.2,1005.4,0.0,7.1,0,16.8,32.3,13.8,27.0,6.7,1.87,12.14,61,0,0,1,0,1
RDG0003827,2022-02-18 03:00:00,2022,2,3,4,0,0,Winter,STN_URBAN_01,Urban,97.1,1,0,6.1,73.5,8.0,279.7,1019.6,0.0,8.2,0,30.0,45.5,119.7,39.6,24.1,9.04,2.0,89,0,1,1,1,0
RDG0000106,2021-01-13 10:00:00,2021,1,10,2,0,0,winter,STN_URBAN_02,Urban,47.0,0,0,5.9,62.4,1.3,111.4,1011.7,0.0,6.8,0,38.9,84.3,66.5,57.9,11.8,2.37,7.51,109,1,0,1,1,1
RDG0001941,2021-07-28 11:00:00,2021,7,11,2,0,0,Summer,STN_URBAN_01,Urban,71.5,1,0,20.7,19.0,2.3,335.0,998.8,0.0,,0,33.7,66.9,28.7,107.7,13.9,1.8,3.09,96,0,0,1,0,0
RDG0002751,2021-10-23 10:00:00,2021,10,10,5,1,0,Fall,STN_URBAN_01,Urban,69.1,1,0,20.2,71.9,1.1,354.6,1016.0,0.0,6.3,0,67.4,102.2,64.1,18.7,4.6,8.11,3.47,157,1,1,1,1,0
RDG0001803,2021-07-12 09:00:00,2021,7,9,0,0,1,Summer,STN_INDUSTRIAL_01,Industrial,24.6,1,1,23.3,69.5,5.2,256.1,1010.7,2.0,6.5,0,46.7,66.7,30.9,23.7,26.1,7.97,18.76,129,1,0,1,1,1
RDG0000764,2021-03-23 01:00:00,2021,3,1,1,0,0,Spring,STN_RURAL_01,Rural,344.1,0,0,5.4,73.4,0.4,231.1,1019.6,10.0,4.5,0,6.6,11.8,19.8,44.0,5.5,0.86,1.02,28,0,0,0,0,0
RDG0004572,2022-05-07 18:00:00,2022,5,18,5,1,1,Spring,STN_SUBURB_01,Suburban,50.7,0,0,12.1,69.5,3.6,145.3,1007.0,0.0,16.1,0,27.7,49.4,135.1,6.0,8.1,0.65,1.84,84,0,0,1,0,0
RDG0001877,2021-07-21 14:00:00,2021,7,14,2,0,0,Summer,STN_SUBURB_01,Suburban,61.1,0,0,24.6,65.2,8.1,102.5,1009.9,0.0,2.5,0,58.6,94.5,15.3,17.8,18.3,1.24,2.86,153,1,1,1,1,0
RDG0004786,2022-05-31 00:00:00,2022,5,0,1,0,0,Spring,STN_RURAL_01,Rural,378.5,0,0,15.6,61.0,4.6,189.2,1017.2,0.0,13.9,0,12.5,23.3,21.3,39.4,1.7,0.96,0.36,52,0,0,1,0,0
RDG0004419,2022-04-20 22:00:00,2022,4,22,2,0,0,Spring,STN_URBAN_01,Urban,117.5,1,0,13.8,69.3,0.0,132.8,1008.8,0.5,5.7,0,21.3,38.3,58.1,30.6,5.7,3.15,2.46,70,0,0,1,0,0
