age,credit_score,loan_term_months,num_open_accounts,num_late_payments,fed_funds_rate,interest_rate_offered,annual_income_log,loan_amount_log,existing_debt_log,employment_years_log,dti_ratio_log,employment_type_Retired,employment_type_Salaried,employment_type_Self-Employed,employment_type_Unemployed,loan_purpose_Business,loan_purpose_Debt Consolidation,loan_purpose_Education,loan_purpose_Home Improvement,loan_purpose_Medical,loan_purpose_Vacation,origination_quarter_Q2,origination_quarter_Q3,origination_quarter_Q4
47,367.0,36,3,0,0.239,2.5,10.13292922895746,9.249657234353133,9.891434707949195,1.9459101490553132,0.23253927295457202,False,True,False,False,False,False,True,False,False,False,False,False,False
41,348.0,48,1,4,1.614,2.5,10.067794058366893,11.372524818667134,9.116795333393073,0.9932517730102833,0.09221448398781104,False,True,False,False,False,False,False,False,True,False,False,True,False
35,316.0,60,5,1,5.066,6.899,10.349491735146453,10.555838779903407,8.948302654186522,0.262364264467491,0.048123275181728264,False,False,True,False,False,True,False,False,False,False,True,False,False
25,357.0,36,8,0,1.859,2.5,10.81928936490862,10.485731104959568,8.882944024589541,1.0986122886681098,0.046979001193994605,False,True,False,False,False,True,False,False,False,False,False,False,True
55,416.0,48,2,3,1.831,13.434,10.726034916514868,11.474195031610165,10.167169794243769,2.631888840136646,1.1535422955265708,True,False,False,False,False,True,False,False,False,False,False,True,False
39,346.0,36,1,3,1.811,2.912,10.504167682766068,11.154835234271214,9.351851218908433,1.6094379124341003,0.10011679133477266,False,False,False,False,False,False,True,False,False,False,False,False,True
38,311.0,24,4,0,5.005,8.668,10.281563649369511,11.267037714175425,8.706288421663976,0.9932517730102833,0.09848694671465404,False,False,False,True,True,False,False,False,False,False,False,False,True
26,300.0,36,1,0,5.018,6.724,10.819476038738662,10.879951039444416,10.03271375360842,1.7749523509116738,0.14132593609043495,False,True,False,False,False,False,False,True,False,False,False,True,False
34,450.0,84,7,4,0.071,2.5,11.583941741325491,10.247112717290387,8.479948125386326,2.0149030205422647,0.006379606964039027,False,False,False,False,False,False,False,False,False,True,False,True,False
34,302.0,60,5,0,5.045,3.865,11.485108845247025,10.853232402669228,9.373307501017534,0.09531017980432487,0.023911820046312877,False,True,False,False,False,False,False,False,False,False,False,False,False
30,304.0,48,6,0,0.37,2.5,10.7337810838789,10.154285180632154,8.96810446606241,0.262364264467491,0.04190940307720961,False,True,False,False,False,True,False,False,False,False,True,False,False
40,372.0,120,2,1,1.766,2.5,11.568906663942357,10.34177474101152,10.20209398626988,1.0647107369924282,0.02518029853029825,False,False,False,False,False,False,False,True,False,False,False,False,True
29,437.0,48,4,0,1.889,2.5,11.345345278303306,12.206577518060588,9.456249998371714,1.9600947840472698,0.0371030879515022,False,True,False,False,False,False,False,False,False,False,False,True,False
25,317.0,36,6,2,5.116,6.811,10.64464864367768,10.97679912709094,9.056481482907193,2.341805806147327,0.06588136911351271,False,True,False,False,False,True,False,False,False,False,False,False,True
49,400.0,24,4,0,0.01,2.5,9.729093093119324,10.857093336791094,9.028571462444594,1.33500106673234,0.22162239494227096,False,True,False,False,False,False,False,True,False,False,True,False,False
27,310.0,60,4,2,0.237,2.932,10.60236031064921,11.020283511637867,9.767469642516467,1.33500106673234,0.08323759857005562,False,False,False,False,False,True,False,False,False,False,False,False,True
38,345.0,84,0,1,0.104,2.5,11.139979288158548,9.787009914477434,9.54797264977509,0.8754687373538999,0.028684633859908954,False,True,False,False,False,False,False,False,True,False,False,True,False
28,302.0,60,2,0,4.966,5.021,11.954913740869129,12.06047445534465,8.670583582297088,1.4586150226995167,0.007472014838700995,False,True,False,False,False,False,False,False,False,False,False,True,False
38,300.0,120,3,2,5.042,10.705,8.573926959551404,10.795506083434564,8.233627966440222,0.6418538861723948,0.0687795153948257,False,False,False,True,False,False,False,False,False,False,False,False,False
30,328.0,60,3,0,1.521,3.957,10.866520829829042,9.841665338892785,11.12569793658052,0.5877866649021191,0.2304765986810017,False,False,False,False,False,False,True,False,False,False,True,False,False
37,311.0,36,3,0,0.01,2.5,11.029295010841832,11.003781759319981,7.971227318070507,2.4336133554004498,0.015578029963318413,False,True,False,False,False,True,False,False,False,False,False,False,False
41,335.0,48,6,2,0.121,2.5,11.285599052677743,10.879951039444416,9.157359338368227,1.2237754316221157,0.02936460862990393,False,True,False,False,False,True,False,False,False,False,False,False,False
39,348.0,36,3,3,5.218,8.297,10.601068638792018,9.55400099583723,10.057475647718649,1.2237754316221157,0.17689016679674774,False,False,False,False,False,False,False,False,True,False,False,False,False
22,380.0,84,4,1,1.689,2.5,11.40540606504231,11.161962746590705,8.97203115104144,2.028148247292285,0.012422519998557155,False,False,False,False,False,True,False,False,False,False,False,True,False
52,419.0,60,2,0,0.205,4.428,9.831096413473022,10.801634680173994,10.55258566216135,0.7884573603642702,0.34465296871140694,False,False,False,True,False,False,False,True,False,False,False,False,True
37,339.0,24,4,0,0.177,3.87,8.845411457551105,10.510559281627845,7.575635932294195,1.3862943611198906,0.13137907805637986,False,False,False,True,False,False,False,False,False,False,True,False,False
50,324.0,84,5,2,1.821,3.51,10.463032195083635,11.097425172408931,9.265760887656683,1.2809338454620642,0.04219704869978836,False,True,False,False,False,True,False,False,False,False,False,False,True
35,302.0,60,4,2,0.058,2.735,10.06550733247949,10.555838779903407,10.355480267159466,0.9555114450274363,0.23688865310588142,False,False,False,False,False,False,False,False,False,True,False,False,False
30,309.0,84,3,0,4.949,5.175,11.258380122903986,9.60918360377546,8.227172386259895,1.0647107369924282,0.0068763039394321565,False,False,False,False,False,False,False,False,True,False,False,True,False
34,398.0,36,2,0,4.983,4.3,11.766053436675591,10.416341118636355,7.099300830303624,1.252762968495368,0.0030952049073024192,False,True,False,False,False,True,False,False,False,False,True,False,False
33,392.0,24,0,3,0.191,3.629,10.287676588361002,10.110542371500753,10.052977243956649,2.312535423847214,0.33318111252299915,False,False,True,False,False,True,False,False,False,False,False,True,False
23,300.0,84,4,2,5.063,6.712,10.828282619820715,11.381688580803818,9.717828231599759,1.410986973710262,0.04602443831127933,False,False,False,False,False,False,False,True,False,False,True,False,False
43,348.0,84,4,3,1.474,3.46,9.705821062149784,10.866680954096502,9.693258375548943,1.7227665977411035,0.13199270945849695,False,False,False,True,False,False,True,False,False,False,False,True,False
22,327.0,60,4,1,0.305,2.5,10.616195664519491,10.811766273800105,10.280159075549413,2.501435951739211,0.1335688919214152,False,True,False,False,False,False,False,False,False,False,True,False,False
26,300.0,48,7,5,1.669,9.78,9.56569884975347,11.002116507732017,7.934710435886016,0.18232155679395465,0.04774199598542116,False,False,False,True,False,True,False,False,False,False,False,True,False
27,300.0,12,8,0,5.052,16.065,10.726034916514868,10.714439990727769,9.8997596123941,0.7884573603642702,1.252762968495368,False,False,True,False,True,False,False,False,False,False,False,False,False
34,360.0,60,3,0,5.16,4.964,10.741202932976151,11.353941456740479,9.407708164308703,0.6418538861723948,0.05135829227514207,False,False,True,False,True,False,False,False,False,False,False,False,False
31,349.0,24,5,0,1.879,2.5,11.216110884490343,10.92775337907558,9.385729622429267,2.302585092994046,0.07714620917665369,False,True,False,False,False,False,False,True,False,False,False,True,False
33,390.0,48,5,0,0.156,2.5,10.783972852538822,9.883335864325275,9.792604035367475,2.533696813957432,0.08874320983438856,False,True,False,False,False,True,False,False,False,False,False,True,False
33,300.0,48,2,1,4.916,5.535,10.184011315313597,10.360944044643913,9.215513965830153,1.308332819650179,0.09066303489724216,False,True,False,False,True,False,False,False,False,False,False,False,False
37,348.0,84,5,0,4.799,2.5,10.907247439936661,10.957817003758691,10.457162011392583,0.4054651081081644,0.087186361678916,False,True,False,False,False,False,False,True,False,False,False,False,True
25,330.0,36,2,1,0.122,2.5,11.184989014651153,11.363276304750233,9.20486340071394,2.2823823856765264,0.044973365642731154,False,True,False,False,True,False,False,False,False,False,True,False,False
28,327.0,12,2,0,1.469,22.747,10.289078810811848,11.366754528799243,9.576743740960692,0.7419373447293773,1.252762968495368,False,False,True,False,True,False,False,False,False,False,False,True,False
56,401.0,12,7,0,0.134,2.5,11.095967617608395,10.55323128448846,10.419058897532214,0.4054651081081644,0.4109168867864096,False,False,False,False,False,True,False,False,False,False,True,False,False
40,348.0,24,5,1,4.971,2.5,10.789599862243955,10.275085591132715,9.325010121939584,1.0296194171811581,0.10939237677119683,False,True,False,False,True,False,False,False,False,False,False,False,True
55,425.0,84,3,0,5.087,3.46,11.003886411004249,10.150386692204734,9.199101451247575,2.1041341542702074,0.02322812611920717,False,False,False,False,True,False,False,False,False,False,False,False,True
40,384.0,60,4,0,5.098,10.219,10.595242264060902,11.046132675457146,12.19853314478935,1.7047480922384253,0.6900925198307166,False,False,True,False,False,False,False,False,False,False,True,False,False
26,300.0,48,2,0,1.829,5.206,9.664834980689895,10.36410350510914,7.547375092524273,0.9555114450274363,0.029655884907510657,False,False,False,True,True,False,False,False,False,False,False,False,False
38,346.0,84,7,0,0.198,2.5,11.390589116199509,9.846970109700957,8.509578271367074,1.2237754316221157,0.007968169649176874,False,True,False,False,True,False,False,False,False,False,True,False,False
53,348.0,60,4,1,4.941,2.5,12.277812859612974,9.375939552625749,11.493325943046756,3.0204248861443626,0.0873696461369071,False,True,False,False,False,False,True,False,False,False,False,False,True
56,386.0,48,1,4,4.733,9.079,10.778830656998547,11.502885230075814,10.508326333518003,1.2237754316221157,0.17454136947499233,False,True,False,False,True,False,False,False,False,False,False,True,False
34,317.0,48,1,1,1.853,3.465,9.936581361408741,10.682835364853922,7.831815748120653,0.9555114450274363,0.03004412134837667,True,False,False,False,False,False,False,True,False,False,False,False,False
39,374.0,84,3,2,0.066,2.5,10.284727588739738,10.110542371500753,8.743254083151674,2.533696813957432,0.030141156911986846,False,True,False,False,False,False,True,False,False,False,True,False,False
41,300.0,36,6,0,5.216,5.485,11.437081679471518,11.293537353157436,10.197595310977734,1.2237754316221157,0.09212328887580583,False,True,False,False,False,False,True,False,False,False,True,False,False
34,302.0,60,3,0,0.12,2.5,11.373527871212051,10.799595985047786,7.434434566671295,0.4054651081081644,0.0038924147153438387,False,True,False,False,False,True,False,False,False,False,True,False,False
42,350.0,60,2,1,0.145,2.5,9.619809453473692,11.16479958768697,8.979501033913206,2.1972245773362196,0.10020726041702553,False,True,False,False,False,False,False,True,False,False,False,False,False
28,320.0,36,4,0,0.091,2.5,11.875076308765589,10.614007941153417,8.649545138768557,0.4054651081081644,0.013113639145383105,False,True,False,False,True,False,False,False,False,False,False,False,True
27,300.0,60,4,0,1.881,2.669,9.927279759883335,9.179984251961283,8.89660586279212,1.667706820558076,0.0688728642863754,False,True,False,False,True,False,False,False,False,False,False,True,False
22,363.0,36,4,0,0.174,2.5,10.490791600997666,9.15915233520675,10.75869511997925,1.589235205116581,0.3616525351515112,False,True,False,False,False,False,False,False,True,False,False,True,False
37,453.0,36,4,0,0.203,6.802,10.726034916514868,11.187209175200515,9.712535257843124,3.1135153092103742,1.0423240843213204,False,True,False,False,False,False,False,True,False,False,False,True,False
37,348.0,36,3,0,5.158,2.5,11.054967553877953,9.735128070758227,9.396964326834613,0.7419373447293773,0.06156535565815483,False,True,False,False,False,True,False,False,False,False,False,False,True
40,380.0,36,0,2,0.309,2.5,11.518463899487966,10.889323003601277,9.757785829539143,1.9878743481543455,0.05571848875634378,False,True,False,False,False,False,False,True,False,False,True,False,False
40,368.0,60,3,0,0.074,2.5,11.073060819142947,9.61587214452889,9.369109228732514,1.7227665977411035,0.03575316970581786,False,False,True,False,True,False,False,False,False,False,False,False,False
49,348.0,60,3,0,5.128,2.5,11.019254029840303,10.518700218288165,8.912189020707697,1.308332819650179,0.024009452460351865,False,True,False,False,False,False,False,False,False,False,True,False,False
23,348.0,120,2,0,4.944,2.5,9.849456302841089,10.91328684226798,7.833334736758549,2.0412203288596382,0.013212331472134811,False,True,False,False,False,False,False,False,True,False,True,False,False
33,364.0,24,6,0,5.175,6.629,10.806436274310238,12.309986615445005,10.562397780352155,0.5877866649021191,0.33052602144367066,False,True,False,False,False,False,False,False,True,False,False,False,False
57,300.0,48,1,4,1.783,4.917,11.04760079231467,9.179984251961283,8.043374293279342,1.7578579175523736,0.012323749688831936,False,False,False,False,False,False,False,True,False,False,True,False,False
50,406.0,48,6,2,5.341,6.131,11.034131634860216,8.94910546953925,8.232591702424354,1.5686159179138452,0.015085637418040853,False,True,False,False,False,False,True,False,False,False,False,False,False
41,348.0,84,4,1,5.065,5.718,10.79305456551932,10.943781931879723,9.115945073540242,2.2082744135228043,0.02634977532278202,False,True,False,False,True,False,False,False,False,False,True,False,False
42,479.0,84,4,1,5.138,3.536,10.388286193836116,10.725489582719506,8.38670402367219,0.262364264467491,0.019116117192230053,True,False,False,False,True,False,False,False,False,False,True,False,False
36,359.0,60,3,0,1.824,2.5,10.482161152646674,10.734242182303689,9.198763619215661,0.262364264467491,0.05391984198943043,False,True,False,False,True,False,False,False,False,False,False,True,False
31,301.0,24,4,0,4.922,5.551,10.528014827762885,9.90353755128617,8.875936993790747,0.832909122935104,0.0914846901221783,False,True,False,False,False,False,False,True,False,False,False,False,False
39,348.0,24,7,0,0.106,2.5,11.250294965065228,9.94755228369823,9.103021272878735,2.681021528714291,0.056758333818608876,False,False,False,False,False,False,False,False,False,True,False,True,False
