transaction_id,timestamp,hour_of_day,day_of_week,is_weekend,month,cardholder_age,account_age_days,credit_limit,merchant_category,merchant_country,is_foreign,transaction_amount,avg_7day_spend,num_txn_24h,num_txn_7d,days_since_last_txn,distinct_merchants_7d,declined_last_30d,channel,device_type,is_fraud
TXN0008849,2023-12-25 02:57:02,2,0,0,12,26,570,2500.0,Luxury,MX,1,209.83,405.3,5,10,1.8,6,0,Chip,Mobile,0
TXN0005475,2023-08-11 05:15:44,5,4,0,8,38,343,4300.0,Online_Retail,US,0,42.89,126.15,3,11,6.3,5,0,Chip,Unknown,0
TXN0002549,2023-04-17 00:07:17,0,0,0,4,36,1885,7500.0,Luxury,UK,1,116.54,222.34,3,15,0.6,3,0,Chip,ATM,0
TXN0002624,2023-04-20 10:53:28,10,3,0,4,28,368,12300.0,Online_Retail,US,0,7.97,816.17,5,11,1.5,6,0,Chip,POS,0
TXN0002194,2023-04-03 11:45:25,11,0,0,4,25,944,6100.0,Online_Retail,US,0,162.43,92.97,2,9,1.4,6,0,Online,Desktop,0
TXN0006294,2023-09-11 18:51:44,18,0,0,9,51,114,9300.0,Grocery,US,0,35.77,294.35,2,12,3.0,6,0,ATM,Mobile,0
TXN0007740,2023-11-08 21:35:02,21,2,0,11,27,1261,10900.0,Online_Retail,US,0,141.59,296.35,4,10,7.3,3,2,Chip,Mobile,0
TXN0006943,2023-10-08 19:25:52,19,6,1,10,24,419,14800.0,ATM,CA,1,27.78,611.1,3,10,6.5,3,0,Online,Desktop,0
TXN0006790,2023-10-02 10:04:08,10,0,0,10,38,548,13500.0,Healthcare,US,0,103.17,105.35,1,7,1.9,6,0,Swipe,POS,0
TXN0008317,2023-12-03 22:46:43,22,6,1,12,37,1636,13000.0,Grocery,US,0,785.85,398.02,3,14,1.6,7,1,Contactless,POS,0
TXN0007629,2023-11-05 01:09:54,1,6,1,11,48,1277,8900.0,Restaurant,US,0,49.76,307.66,2,6,0.5,5,2,Contactless,Desktop,0
TXN0003846,2023-06-07 21:47:17,21,2,0,6,60,57,17800.0,ATM,BR,1,36.82,640.69,4,11,0.4,5,0,Online,Unknown,1
TXN0006134,2023-09-05 21:50:54,21,1,0,9,50,1572,10000.0,Online_Retail,US,0,78.77,109.49,3,8,10.9,7,0,Contactless,Unknown,0
TXN0001730,2023-03-14 13:40:20,13,1,0,3,27,1754,18500.0,Electronics,US,0,91.28,631.96,4,11,1.3,5,2,Contactless,POS,0
TXN0002951,2023-05-03 15:09:32,15,2,0,5,57,603,6600.0,Luxury,MX,1,27.86,95.92,2,19,9.6,1,1,Online,Unknown,0
TXN0002940,2023-05-03 02:20:04,2,2,0,5,41,304,28500.0,Grocery,US,0,65.4,92.54,4,14,0.9,5,0,Contactless,ATM,0
TXN0001257,2023-02-21 19:06:06,19,1,0,2,51,38,27700.0,Luxury,US,0,40.66,191.81,1,12,,5,0,Swipe,Unknown,0
TXN0007221,2023-10-20 08:27:28,8,4,0,10,39,1543,3000.0,Gas,US,0,55.92,294.31,1,11,2.7,1,3,Contactless,POS,0
TXN0004267,2023-06-24 00:03:45,0,5,1,6,45,719,5800.0,Grocery,RO,1,81.26,148.6,1,9,0.4,4,0,Online,Mobile,0
TXN0002943,2023-05-03 09:58:30,9,2,0,5,48,1090,7000.0,Travel,BR,1,31.08,219.18,3,10,0.7,6,3,Contactless,Mobile,0
TXN0008950,2023-12-29 18:54:36,18,4,0,12,64,630,10600.0,Luxury,UK,1,86.06,518.97,3,12,0.2,6,0,Contactless,Mobile,0
TXN0005870,2023-08-27 08:22:51,8,6,1,8,23,40,31900.0,Entertainment,US,0,329.58,87.38,2,12,1.3,5,1,ATM,Mobile,0
TXN0007322,2023-10-24 11:02:25,11,1,0,10,41,184,12000.0,Grocery,US,0,7.28,188.22,3,12,1.9,8,1,Swipe,POS,0
TXN0008608,2023-12-15 16:49:19,16,4,0,12,50,410,16200.0,Grocery,,0,54.55,163.59,5,20,3.5,9,0,Contactless,POS,0
TXN0000143,2023-01-06 16:26:48,16,4,0,1,50,30,11500.0,Restaurant,US,0,72.32,245.37,2,11,,6,0,Online,Desktop,0
TXN0000192,2023-01-08 20:43:53,20,6,1,1,38,691,11500.0,Entertainment,US,0,79.91,91.47,1,6,1.1,2,0,Chip,Desktop,0
TXN0003740,2023-06-03 14:10:08,14,5,1,6,56,92,3900.0,Electronics,US,0,25.75,352.6,2,12,0.6,4,1,Chip,Desktop,0
TXN0000094,2023-01-04 19:58:54,19,2,0,1,45,914,5900.0,Electronics,US,0,127.61,186.18,5,12,0.4,6,0,Online,POS,0
TXN0006754,2023-09-30 18:48:47,18,5,1,9,45,447,5400.0,Restaurant,US,0,23.73,148.57,4,10,2.0,2,1,Online,POS,0
TXN0006188,2023-09-07 22:47:28,22,3,0,9,22,194,10700.0,Travel,US,0,84.32,137.11,4,8,1.1,6,0,ATM,Mobile,0
TXN0000514,2023-01-22 01:02:24,1,6,1,1,43,2430,2900.0,ATM,US,0,181.94,162.55,0,15,1.6,1,0,Chip,Desktop,0
TXN0003818,2023-06-06 21:39:26,21,1,0,6,34,676,31400.0,Online_Retail,CA,1,16.15,144.2,3,11,0.5,9,1,Swipe,Desktop,0
TXN0006630,2023-09-25 04:02:25,4,0,0,9,54,355,5500.0,Travel,US,0,329.35,135.01,2,10,0.1,4,0,Contactless,Desktop,0
TXN0004370,2023-06-28 00:40:15,0,2,0,6,47,942,7700.0,Grocery,US,0,37.69,135.13,1,15,0.4,5,0,Chip,POS,1
TXN0005504,2023-08-12 08:07:54,8,5,1,8,49,307,8800.0,Restaurant,US,0,173.51,37.29,3,8,3.5,5,2,Contactless,Mobile,0
TXN0000543,2023-01-23 09:02:16,9,0,0,1,49,1530,7100.0,Entertainment,UK,1,25.59,25.91,5,9,1.6,1,0,Swipe,Mobile,0
TXN0000288,2023-01-13 06:11:45,6,4,0,1,26,555,8800.0,Gas,US,0,21.99,195.83,4,16,3.6,8,0,Online,POS ,0
TXN0001233,2023-02-20 17:20:49,17,0,0,2,31,392,17200.0,Restaurant,US,0,87.76,621.73,5,10,0.7,4,0,Chip,Desktop,0
TXN0000308,2023-01-14 00:13:40,0,5,1,1,44,201,5000.0,Restaurant,US,0,84.5,505.36,4,5,6.0,3,0,Chip,POS,0
TXN0007923,2023-11-17 18:48:28,18,4,0,11,26,194,4400.0,Online_Retail,US,0,35.04,,1,9,0.0,7,0,Chip,POS,0
TXN0002382,2023-04-10 07:27:24,7,0,0,4,26,1884,15700.0,Grocery,US,0,11.14,516.4,0,12,0.2,4,2,Online,Unknown,0
TXN0008348,2023-12-05 03:11:12,3,1,0,12,50,655,10400.0,Online_Retail,MX,1,6.7,287.99,6,11,0.1,6,1,ATM,Mobile,0
TXN0003807,2023-06-06 11:57:19,11,1,0,6,32,176,11900.0,online_retail,US,0,395.43,380.41,3,15,1.3,5,1,Swipe,POS,0
TXN0006663,2023-09-26 22:05:01,22,1,0,9,48,34,10400.0,Travel,NG,1,29.96,159.14,0,11,1.3,4,0,Swipe,POS,0
TXN0004361,2023-06-27 17:35:09,17,1,0,6,28,667,16100.0,Grocery,UK,1,255.71,148.06,6,8,2.2,1,0,Chip,Unknown,0
TXN0005660,2023-08-18 10:47:25,10,4,0,8,28,2253,13100.0,Online_Retail,US,0,40.09,644.23,5,12,2.3,2,1,Chip,Desktop,0
TXN0004016,2023-06-14 07:30:15,7,2,0,6,37,653,13600.0,Restaurant,US,0,153.45,233.54,1,15,1.5,7,1,Chip,Desktop,0
TXN0002866,2023-04-30 07:38:41,7,6,1,4,37,346,15400.0,Online_Retail,US,0,100.33,233.16,2,9,0.0,5,5,Swipe,Desktop,0
TXN0001703,2023-03-13 23:18:02,23,0,0,3,31,250,4300.0,Grocery,US,0,424.11,616.07,3,19,5.9,5,0,Chip,Mobile,0
TXN0006184,2023-09-07 17:13:39,17,3,0,9,56,892,8800.0,Travel,US,0,10.49,762.99,1,18,0.4,6,0,Online,Desktop,0
TXN0002306,2023-04-07 08:46:50,8,4,0,4,56,246,12700.0,Grocery,US,0,106.64,100.02,3,14,1.8,2,0,Online,Mobile,0
TXN0006696,2023-09-28 07:42:37,7,3,0,9,33,1299,13700.0,Entertainment,US,0,22.54,96.99,1,10,2.0,6,1,Swipe,Mobile,0
TXN0006598,2023-09-23 20:39:20,20,5,1,9,63,36,14200.0,Entertainment,RO,1,103.13,75.47,2,8,0.7,4,1,Chip,Unknown,0
TXN0006557,2023-09-22 00:14:56,0,4,0,9,68,671,8100.0,Restaurant,UK,1,66.07,225.72,2,15,8.7,5,0,Chip,POS,0
TXN0008613,2023-12-16 03:18:41,3,5,1,12,30,2377,10200.0,Travel,US,0,146.95,75.35,2,16,0.5,5,0,Chip,POS,0
TXN0008889,2023-12-26 21:21:51,21,1,0,12,34,553,10100.0,Grocery,US,0,16.23,408.1,3,8,0.5,5,0,ATM,Mobile,0
TXN0001321,2023-02-24 17:38:44,17,4,0,2,47,3402,5400.0,ATM,US,0,32.53,213.8,7,12,0.3,5,0,Contactless,POS,0
TXN0004538,2023-07-05 05:07:55,5,2,0,7,46,1476,13500.0,Online_Retail,US,0,9.39,468.87,0,11,6.0,3,0,Online,Mobile,0
TXN0000883,2023-02-06 04:32:55,4,0,0,2,23,362,4400.0,Luxury,US,0,67.7,44.67,2,11,1.4,7,2,Online,Unknown,0
TXN0004916,2023-07-19 20:15:15,20,2,0,7,49,173,7600.0,Online_Retail,US,0,70.07,264.83,2,8,1.3,6,2,Chip,POS,0
TXN0004709,2023-07-12 08:12:09,8,2,0,7,30,548,21800.0,Gas,US,0,80.26,108.27,3,12,4.3,1,1,Online,POS,0
TXN0003374,2023-05-19 21:03:39,21,4,0,5,58,500,8700.0,Travel,RO,1,15.27,138.12,2,12,4.3,11,0,Chip,POS,0
TXN0000337,2023-01-15 02:07:34,2,6,1,1,58,190,7700.0,Online_Retail,US,0,17.46,365.78,3,10,1.3,4,0,Contactless,Mobile,0
TXN0002725,2023-04-24 12:39:48,12,0,0,4,63,779,2700.0,Online_Retail,US,0,53.64,124.67,3,8,0.7,5,3,Contactless,Mobile,0
TXN0007191,2023-10-19 00:34:22,0,3,0,10,61,2827,22900.0,Gas,BR,1,199.81,328.76,3,10,1.1,2,0,Chip,Unknown,0
TXN0008873,2023-12-26 02:52:47,2,1,0,12,46,2723,6900.0,Online_Retail,US,0,57.08,531.97,4,14,2.6,9,3,Swipe,POS,0
TXN0003278,2023-05-16 02:28:32,2,1,0,5,40,151,6700.0,Gas,US,0,107.61,,1,20,2.8,4,2,Chip,POS,0
TXN0005444,2023-08-10 08:52:33,8,3,0,8,18,754,5900.0,Grocery,US,0,43.17,164.44,3,10,0.4,5,4,Contactless,POS,0
TXN0002962,2023-05-03 23:26:28,23,2,0,5,51,215,8200.0,Healthcare,US,0,37.83,212.6,3,14,5.6,5,0,Chip,POS,0
TXN0008814,2023-12-24 00:52:39,0,6,1,12,40,171,27400.0,Entertainment,US,0,71.65,802.61,4,13,11.9,9,2,Contactless,Unknown,0
TXN0007033,2023-10-12 10:13:51,10,3,0,10,49,256,4800.0,Entertainment,RO,1,70.29,73.01,5,11,0.5,7,0,Swipe,Mobile,0
TXN0006637,2023-09-25 10:20:57,10,0,0,9,25,234,8100.0,Electronics,,0,17.73,99.6,5,11,0.9,4,1,Online,POS,0
TXN0006017,2023-09-01 21:14:35,21,4,0,9,56,546,13800.0,Online_Retail,UK,1,27.2,234.74,5,11,1.5,13,0,Online,Mobile,0
TXN0007270,2023-10-22 05:29:35,5,6,1,10,64,724,27200.0,Restaurant,US,0,20.33,268.26,1,13,1.1,1,1,Online,Mobile,0
TXN0007990,2023-11-21 01:08:50,1,1,0,11,56,992,13000.0,Online_Retail,UK,1,18.35,153.91,4,19,0.3,6,0,ATM,Mobile,1
TXN0000605,2023-01-25 09:16:14,9,2,0,1,35,749,16200.0,Restaurant,US,0,25.24,185.24,2,18,0.3,6,0,Contactless,Unknown,0
TXN0007913,2023-11-17 08:47:52,8,4,0,11,37,775,10000.0,Restaurant,US,0,286.43,104.37,4,12,1.2,9,1,Chip,POS,0
TXN0006782,2023-10-02 03:02:33,3,0,0,10,62,549,14100.0,Healthcare,UK,1,15.25,399.23,4,10,0.4,4,0,Chip,POS,1
TXN0003769,2023-06-04 17:32:29,17,6,1,6,32,119,24300.0,Restaurant,CA,1,356.98,572.74,3,9,1.8,4,0,Chip,Mobile,0
TXN0008707,2023-12-19 22:32:05,22,1,0,12,45,757,10400.0,Restaurant,UK,1,159.92,263.37,3,21,5.3,4,1,Swipe,ATM,0
TXN0005049,2023-07-24 10:54:24,10,0,0,7,38,222,3800.0,Grocery,UK,1,40.33,154.83,3,11,0.8,7,0,Swipe,Desktop,0
TXN0004636,2023-07-09 12:57:22,12,6,1,7,46,63,7500.0,Gas,CA,1,26.52,464.43,3,9,6.2,6,3,Chip,Desktop,0
TXN0007569,2023-11-02 19:05:25,19,3,0,11,50,1274,5300.0,Grocery,US,0,19.04,50.73,1,10,1.5,10,1,Swipe,Desktop,0
TXN0008801,2023-12-23 14:39:49,14,5,1,12,18,1453,5900.0,Grocery,MX,1,196.97,448.71,6,18,0.1,7,0,Chip,POS,0
TXN0000533,2023-01-22 22:19:50,22,6,1,1,56,569,6000.0,Gas,US,0,162.2,1078.62,2,15,0.6,8,0,Contactless,ATM,0
TXN0004153,2023-06-19 13:14:14,13,0,0,6,24,659,18800.0,Gas,US,0,47.71,233.11,0,14,2.3,9,1,Chip,POS,0
TXN0006812,2023-10-03 14:27:28,14,1,0,10,53,1057,18600.0,Electronics,,0,33.6,212.66,1,9,0.8,7,1,ATM,POS,0
TXN0003024,2023-05-05 20:16:58,20,4,0,5,24,418,3000.0,Grocery,US,0,22.07,433.89,2,13,1.2,6,1,Chip,POS,0
TXN0005683,2023-08-19 15:53:18,15,5,1,8,29,617,10800.0,Grocery,US,0,206.83,435.76,2,13,2.5,5,0,Swipe,Desktop,0
TXN0006231,2023-09-09 06:52:44,6,5,1,9,25,2003,17000.0,Restaurant,US,0,8.96,205.41,1,11,2.2,4,0,Chip,Desktop,0
TXN0007468,2023-10-29 19:25:09,19,6,1,10,57,1406,8500.0,Restaurant,NG,1,28.73,150.01,4,11,2.6,1,0,Chip,ATM,0
TXN0008322,2023-12-04 01:06:12,1,0,0,12,31,4972,21900.0,Grocery,US,0,114.14,84.15,0,6,0.1,6,0,Chip,POS,0
TXN0000632,2023-01-26 17:39:54,17,3,0,1,34,30,5600.0,Online_Retail,UK,1,534.35,401.5,3,16,,3,1,Online,Mobile,1
TXN0000889,2023-02-06 11:56:32,11,0,0,2,76,77,4600.0,Entertainment,US,0,36.93,115.43,3,8,0.9,8,1,Online,Desktop,0
TXN0006531,2023-09-20 16:34:26,16,2,0,9,18,755,8000.0,Grocery,MX,1,87.83,224.02,3,10,2.8,4,0,Contactless,POS,0
TXN0007813,2023-11-12 03:08:04,3,6,1,11,38,1568,13900.0,Electronics,CA,1,100.6,57.49,1,10,2.0,2,0,Contactless,POS,0
TXN0007782,2023-11-10 20:22:43,20,4,0,11,63,1424,16000.0,Online_Retail,US,0,19.24,202.52,3,8,0.9,5,0,Contactless,Mobile,0
TXN0006830,2023-10-04 06:42:59,6,2,0,10,43,1129,20700.0,Restaurant,US,0,123.37,598.01,3,18,1.7,9,0,Online,Mobile,0
TXN0004469,2023-07-01 20:24:00,20,5,1,7,25,879,19800.0,Grocery,US,0,109.91,514.28,2,10,0.1,7,0,Swipe,POS,0
TXN0000126,2023-01-06 00:18:35,0,4,0,1,40,909,3600.0,Grocery,US,0,582.64,,2,12,3.8,4,0,Chip,mobile,0
TXN0006878,2023-10-06 13:31:04,13,4,0,10,58,569,18600.0,Grocery,UK,1,38.73,59.61,3,9,3.3,3,1,Chip,Desktop,0
TXN0008008,2023-11-21 16:11:34,16,1,0,11,18,367,6900.0,Online_Retail,US,0,69.56,310.15,2,15,3.7,5,0,Chip,POS,0
TXN0004392,2023-06-28 17:01:39,17,2,0,6,51,5000,19000.0,Restaurant,US,0,8.4,768.11,3,12,0.3,4,2,Online,POS,0
TXN0001108,2023-02-15 04:34:19,4,2,0,2,41,396,3300.0,Restaurant,US,0,96.56,,5,10,3.1,3,0,Online,POS,0
TXN0008415,2023-12-08 00:46:43,0,4,0,12,64,1406,6300.0,Restaurant,US,0,48.44,448.79,3,13,1.2,1,0,Swipe,POS,0
TXN0008216,2023-11-30 10:13:46,10,3,0,11,48,2017,10200.0,Restaurant,MX,1,206.5,467.49,2,19,3.5,6,0,Swipe,Mobile,0
TXN0001247,2023-02-21 08:13:49,8,1,0,2,28,2449,11700.0,Online_Retail,BR,1,64.32,312.64,2,9,8.4,3,2,ATM,Mobile,0
TXN0001399,2023-02-28 11:55:57,11,1,0,2,29,214,9100.0,Grocery,,0,210.01,437.57,6,14,0.8,4,0,Online,Unknown,0
TXN0007715,2023-11-08 02:28:30,2,2,0,11,20,2198,8900.0,Healthcare,US,0,41.74,80.94,5,13,0.8,5,0,Contactless,POS,0
TXN0008434,2023-12-08 12:24:46,12,4,0,12,59,1007,8200.0,Electronics,US,0,79.4,330.82,3,6,5.7,6,3,Online,Mobile,0
TXN0002532,2023-04-16 01:27:53,1,6,1,4,41,627,17000.0,Restaurant,US,0,346.68,151.43,3,16,5.0,3,3,Chip,ATM,0
TXN0000095,2023-01-04 20:34:31,20,2,0,1,21,645,11700.0,Restaurant,NG,1,7.91,867.34,1,13,2.7,2,0,Chip,Unknown,0
TXN0001704,2023-03-13 23:32:45,23,0,0,3,32,1035,13300.0,Gas,CA,1,141.63,141.19,4,4,1.0,3,0,Contactless,POS,0
TXN0002706,2023-04-23 13:51:03,13,6,1,4,42,1299,41700.0,Grocery,US,0,44.12,127.55,1,10,4.1,5,0,Swipe,Mobile,0
TXN0002138,2023-04-01 07:45:44,7,5,1,4,32,129,11600.0,Gas,US,0,211.62,506.56,1,8,0.0,5,0,Swipe,Mobile,0
TXN0001287,2023-02-23 03:38:33,3,3,0,2,31,135,5400.0,Electronics,US,0,125.9,84.96,2,16,1.6,6,1,Online,Mobile,0
TXN0003257,2023-05-15 01:47:08,1,0,0,5,27,685,3600.0,Entertainment,US,0,268.25,666.89,3,18,5.1,6,0,Online,Desktop,0
TXN0008872,2023-12-26 02:51:56,2,1,0,12,31,845,11600.0,Grocery,US,0,41.34,194.91,3,13,1.5,4,2,Contactless,POS,0
TXN0004133,2023-06-18 16:05:43,16,6,1,6,35,638,12100.0,Gas,US,0,29.09,259.54,1,15,3.8,2,0,Contactless,Desktop,0
TXN0003564,2023-05-27 14:48:05,14,5,1,5,56,3039,9600.0,Restaurant,MX,1,32.01,85.86,3,8,1.1,2,0,Chip,Mobile,0
TXN0002681,2023-04-22 15:44:44,15,5,1,4,33,751,13200.0,Grocery,,0,16.11,443.86,1,9,3.2,5,1,Swipe,Desktop,0
TXN0005039,2023-07-24 02:30:11,2,0,0,7,64,342,9100.0,Entertainment,US,0,89.54,61.37,5,8,0.7,4,0,Chip,POS,0
TXN0002402,2023-04-10 22:45:05,22,0,0,4,71,118,24000.0,Gas,RO,1,233.92,1097.05,2,16,1.4,11,0,Chip,POS,0
TXN0002665,2023-04-22 04:22:51,4,5,1,4,40,111,4600.0,Restaurant,CA,1,247.12,276.34,6,18,1.5,3,0,Online,Desktop,0
TXN0000822,2023-02-04 01:01:45,1,5,1,2,33,103,12600.0,Luxury,RO,1,39.51,103.33,3,11,0.8,3,0,Contactless,POS,0
TXN0008810,2023-12-23 21:56:12,21,5,1,12,18,274,4400.0,Gas,US,0,95.56,71.02,2,12,0.2,10,0,Contactless,Mobile,0
TXN0000419,2023-01-18 00:09:34,0,2,0,1,46,1325,18300.0,Online_Retail,US,0,136.17,251.25,3,7,1.1,12,2,Chip,Desktop,0
TXN0004458,2023-07-01 11:31:34,11,5,1,7,27,555,14100.0,Healthcare,US,0,141.62,596.53,6,18,0.2,1,2,Chip,POS,0
TXN0002329,2023-04-08 09:56:41,9,5,1,4,31,196,9900.0,Gas,US,0,76.16,114.99,2,13,3.0,8,4,ATM,Mobile,0
TXN0008155,2023-11-27 11:22:51,11,0,0,11,60,681,7100.0,Electronics,CN,1,35.7,146.19,1,8,3.2,5,1,Chip,Mobile,0
TXN0002854,2023-04-29 22:24:13,22,5,1,4,24,823,11300.0,Grocery,CN,1,116.31,291.36,2,17,0.9,4,2,ATM,POS,0
TXN0001952,2023-03-24 01:00:23,1,4,0,3,38,41,13500.0,Grocery,MX,1,158.08,244.81,5,10,,7,0,Chip,Desktop,0
TXN0008392,2023-12-06 21:38:50,21,2,0,12,43,30,54800.0,Grocery,US,0,91.43,372.95,1,14,3.4,4,1,ATM,Desktop,0
TXN0000942,2023-02-08 17:54:02,17,2,0,2,53,188,16600.0,Gas,US,0,20.99,91.72,1,12,4.5,6,0,Online,Unknown,0
TXN0007034,2023-10-12 10:25:24,10,3,0,10,45,759,11000.0,Gas,US,0,107.89,413.63,2,7,1.3,3,0,Contactless,Mobile,0
TXN0001801,2023-03-17 17:16:51,17,4,0,3,49,1732,8300.0,Grocery,US,0,38.94,190.16,5,15,1.3,5,1,Swipe,Mobile,0
TXN0007998,2023-11-21 07:00:12,7,1,0,11,60,30,14900.0,Entertainment,BR,1,40.14,89.85,6,10,2.6,4,0,Chip,Desktop,0
TXN0002979,2023-05-04 13:35:56,13,3,0,5,36,689,22600.0,Restaurant,US,0,13.39,232.12,4,11,2.3,4,1,swipe ,Desktop,0
TXN0005622,2023-08-17 01:01:05,1,3,0,8,26,188,14400.0,Grocery,US,0,321.2,121.06,3,13,1.9,4,0,Chip,Mobile,0
TXN0005214,2023-07-31 13:15:56,13,0,0,7,26,1305,12200.0,Online_Retail,US,0,147.32,321.86,4,15,2.1,5,0,Contactless,Mobile,0
TXN0008552,2023-12-13 21:30:29,21,2,0,12,50,736,18000.0,Grocery,US,0,69.86,70.97,4,12,0.6,1,4,Swipe,Unknown,0
TXN0005484,2023-08-11 12:38:55,12,4,0,8,42,64,9000.0,Travel,US,0,84.57,143.24,4,16,1.1,4,1,Contactless,Desktop,0
TXN0005238,2023-08-01 22:37:29,22,1,0,8,32,322,29600.0,Gas,CA,1,70.94,107.09,3,9,1.6,3,2,Swipe,POS,0
TXN0001652,2023-03-11 14:27:35,14,5,1,3,49,1794,19800.0,ATM,US,0,46.99,406.4,2,8,1.4,4,0,Contactless,Mobile,0
TXN0000336,2023-01-15 01:35:17,1,6,1,1,47,824,12400.0,Entertainment,US,0,11.2,359.81,1,11,3.1,2,0,Swipe,Unknown,0
TXN0002499,2023-04-14 09:04:21,9,4,0,4,44,162,14600.0,ATM,MX,1,35.88,1179.04,3,12,0.5,6,0,Online,Desktop,0
TXN0008171,2023-11-28 01:35:39,1,1,0,11,56,741,4400.0,Travel,US,0,18.23,91.78,2,15,3.3,3,1,Swipe,ATM,0
TXN0001195,2023-02-18 13:42:01,13,5,1,2,34,78,14900.0,Restaurant,US,0,363.89,139.71,1,9,1.3,2,0,Online,Mobile,0
TXN0002148,2023-04-01 20:53:07,20,5,1,4,52,652,4600.0,Restaurant,US,0,163.32,162.35,1,9,2.7,2,0,Online,Mobile,0
TXN0007236,2023-10-20 21:22:40,21,4,0,10,33,1551,1500.0,Luxury,US,0,10.1,184.92,6,10,2.2,6,3,Online,Mobile,0
TXN0007384,2023-10-27 02:05:18,2,4,0,10,43,1280,22100.0,Restaurant,MX,1,99.9,941.4,4,6,0.2,8,3,Contactless,POS,0
TXN0006170,2023-09-07 08:42:20,8,3,0,9,34,165,18000.0,Luxury,MX,1,151.08,129.79,3,6,2.3,9,1,Online,ATM,0
TXN0000588,2023-01-24 12:52:52,12,1,0,1,28,2435,9200.0,Healthcare,US,0,17.89,262.36,3,9,0.8,4,0,Online,POS,0
TXN0003395,2023-05-20 14:58:41,14,5,1,5,40,449,12700.0,grocery,US,0,48.5,331.14,2,10,1.7,6,0,Online,Mobile,0
TXN0001596,2023-03-08 19:46:02,19,2,0,3,47,1150,7200.0,Online_Retail,NG,1,57.64,271.28,4,11,3.0,1,0,Chip,ATM,0
TXN0002670,2023-04-22 07:57:18,7,5,1,4,38,718,18900.0,Online_Retail,CN,1,62.54,215.02,4,11,1.3,2,2,Online,ATM,0
TXN0008351,2023-12-05 04:53:18,4,1,0,12,56,446,5500.0,Grocery,US,0,772.1,379.75,6,9,6.3,4,1,Chip,POS,0
TXN0003811,2023-06-06 16:15:44,16,1,0,6,53,67,7300.0,ATM,US,0,74.18,331.99,2,13,6.0,5,2,Contactless,Unknown,0
TXN0001232,2023-02-20 15:26:45,15,0,0,2,18,107,35800.0,ATM,US,0,107.1,255.86,3,10,1.2,10,0,Online,POS,0
TXN0006436,2023-09-17 13:32:54,13,6,1,9,30,1302,5800.0,Grocery,US,0,20.79,774.15,3,14,4.0,3,1,Online,ATM,0
TXN0006639,2023-09-25 12:59:14,12,0,0,9,40,1063,6200.0,Online_Retail,BR,1,127.53,242.39,2,10,2.6,4,0,Online,Desktop,1
TXN0000550,2023-01-23 12:51:19,12,0,0,1,44,345,37400.0,Travel,US,0,128.3,117.94,6,16,1.1,5,0,Online,Unknown,0
TXN0003839,2023-06-07 14:05:22,14,2,0,6,42,1744,9400.0,ATM,US,0,238.95,223.72,1,7,8.8,6,0,Chip,Mobile,0
TXN0003756,2023-06-04 04:24:47,4,6,1,6,36,217,9600.0,Restaurant,NG,1,13.12,103.19,2,6,2.0,11,3,Chip,POS,0
TXN0003232,2023-05-14 07:23:29,7,6,1,5,33,576,4900.0,Gas,US,0,39.99,476.91,5,12,10.0,2,0,ATM,Desktop,0
TXN0007838,2023-11-13 09:40:31,9,0,0,11,18,325,13100.0,Grocery,US,0,22.64,510.97,2,12,0.4,7,0,Chip,Mobile,0
TXN0001928,2023-03-22 18:23:54,18,2,0,3,40,1555,15300.0,Healthcare,US,0,301.32,424.84,1,18,1.4,1,0,Contactless,Mobile,0
TXN0006074,2023-09-03 16:43:33,16,6,1,9,43,472,10700.0,Online_Retail,US,0,378.26,952.43,3,11,0.1,3,0,ATM,Mobile,0
TXN0006419,2023-09-16 18:17:39,18,5,1,9,33,1003,11100.0,Online_Retail,MX,1,330.55,254.95,4,15,3.3,9,0,Chip,Desktop,0
TXN0005796,2023-08-24 02:46:01,2,3,0,8,65,400,10300.0,Grocery,MX,1,19.44,627.5,2,11,0.9,6,4,Contactless,POS,0
TXN0002255,2023-04-05 19:15:13,19,2,0,4,57,1142,4100.0,Restaurant,US,0,194.48,238.59,4,11,7.9,5,2,Online,Mobile,0
TXN0006683,2023-09-27 17:53:49,17,2,0,9,40,116,17700.0,ATM,US,0,163.58,583.36,8,8,2.3,6,0,Swipe,Mobile,0
TXN0005318,2023-08-05 05:48:54,5,5,1,8,40,262,5500.0,Restaurant,US,0,48.89,322.28,0,17,3.1,5,0,Online,Mobile,0
TXN0008848,2023-12-25 02:07:29,2,0,0,12,42,1435,26000.0,Restaurant,NG,1,20.24,365.92,3,8,0.6,7,0,Chip,POS,0
TXN0003592,2023-05-28 14:34:49,14,6,1,5,51,88,4700.0,Restaurant,UK,1,253.7,37.49,0,10,2.2,5,0,Chip,Mobile,0
TXN0007347,2023-10-25 06:02:13,6,2,0,10,23,1499,6000.0,Grocery,US,0,28.32,248.11,1,18,2.4,5,0,Chip,desktop,0
TXN0008855,2023-12-25 07:40:04,7,0,0,12,49,838,14500.0,Gas,US,0,163.12,232.81,1,16,0.2,5,0,Chip,POS,0
TXN0005557,2023-08-14 08:00:19,8,0,0,8,43,234,3700.0,Travel,MX,1,1896.6,111.72,1,14,0.1,9,0,Chip,Unknown,0
TXN0003475,2023-05-23 23:44:32,23,1,0,5,24,91,20800.0,Gas,US,0,435.24,468.85,3,10,1.9,5,0,ATM,POS,0
