transaction_id,timestamp,hour_of_day,day_of_week,is_weekend,month,account_type,account_age_months,account_balance,customer_age,customer_segment,txn_type,txn_direction,txn_amount,counterparty_country,is_high_risk_country,is_cross_border,txn_count_7d,txn_count_30d,avg_txn_amount_30d,max_txn_amount_30d,unique_counterparties_30d,cross_border_ratio_30d,structuring_flag,prior_sar_count,kyc_risk_score
TXN0004030,2023-10-20 21:29:05,21,4,0,10,Checking,32,6800.14,37,Corporate,Internal Transfer,Credit,645.02,US,0,0,4,17,146.49,281.31,5,0.119,0,0,3.0
TXN0007162,2023-06-02 21:19:39,21,4,0,6,Checking,3,22454.06,18,Wealth,ACH,Debit,427.5,RU,1,1,7,37,680.34,2680.51,5,0.011,0,1,1.0
TXN0003030,2023-04-07 22:01:18,22,4,0,4,Savings,31,41028.1,19,Retail,POS Purchase,Debit,1073.31,US,0,0,3,12,352.88,629.33,6,0.13,0,0,1.0
TXN0006037,2023-09-10 09:11:57,9,6,1,9,Premium,36,17632.27,18,Retail,POS Purchase,Debit,1205.26,US,0,0,9,47,107.57,210.41,9,0.149,0,0,1.0
TXN0003464,2023-10-01 12:01:40,12,6,1,10,Savings,240,19658.48,31,SME,ATM Withdrawal,Debit,1600.0,SG,0,1,9,45,262.52,1203.02,8,0.073,0,1,2.0
TXN0007735,2023-05-31 00:46:53,0,2,0,5,Savings,12,3645.93,24,Retail,Bill Payment,Debit,1869.33,US,0,0,8,34,144.78,223.37,9,0.096,0,0,3.0
TXN0003528,2023-07-11 13:39:32,13,1,0,7,Savings,44,35533.47,50,SME,Internal Transfer,Debit,232.88,US,0,0,7,32,257.95,809.54,7,0.076,0,0,
TXN0005829,2023-09-23 01:24:59,1,5,1,9,Savings,25,102976.99,50,Corporate,ACH,Debit,134.15,US,0,0,8,37,187.94,710.21,8,0.201,0,0,1.0
TXN0001577,2023-09-04 06:30:19,6,0,0,9,Premium,32,62776.73,54,Student,POS Purchase,Credit,200.0,US,0,0,5,26,766.65,2151.7,8,0.106,0,0,2.0
TXN0006575,2023-05-27 16:55:53,16,5,1,5,Checking,64,29968.06,25,SME,Wire Transfer,Debit,400.0,SG,0,1,1,4,74.31,426.99,13,0.019,0,0,3.0
TXN0002133,2023-03-28 22:55:11,22,1,0,3,Savings,5,2008.15,44,Corporate,Wire Transfer,Debit,2811.25,US,0,0,6,29,91.41,264.09,7,0.003,0,0,1.0
TXN0000940,2023-06-12 05:40:58,5,0,0,6,Savings,57,16054.36,51,Retail,Direct Deposit,Credit,400.0,DE,0,1,3,12,56.47,86.31,6,0.191,0,0,2.0
TXN0001990,2023-07-24 15:34:12,15,0,0,7,Savings,78,9531.7,30,SME,Internal Transfer,Debit,944.29,US,0,0,6,22,301.44,1786.31,7,0.037,0,0,5.0
TXN0007715,2023-10-28 22:20:13,22,5,1,10,Student,4,13305.68,42,Retail,Direct Deposit,Debit,46.71,RU,1,1,6,31,354.64,1740.21,10,0.049,0,0,2.0
TXN0004013,2023-07-07 01:52:59,1,4,0,7,Checking,47,22762.53,31,Retail,Bill Payment,Credit,100.0,US,0,0,4,22,45.41,253.82,9,0.03,0,0,5.0
TXN0002281,2023-06-12 06:33:00,6,0,0,6,Savings,8,8534.37,40,Retail,Direct Deposit,Debit,400.0,US,0,0,5,21,175.28,604.98,6,0.017,0,1,2.0
TXN0000067,2023-10-25 00:42:44,0,2,0,10,Checking,43,16278.83,38,Corporate,Direct Deposit,Debit,67.37,CN,0,1,3,11,442.45,916.23,3,0.077,0,0,2.0
TXN0003599,2023-12-03 21:15:55,21,6,1,12,Premium,53,12018.28,47,SME,Bill Payment,Debit,29.19,US,0,0,36,41,159.32,725.04,49,0.005,0,0,5.0
TXN0003263,2023-02-12 15:00:15,15,6,1,2,Student,66,32023.35,43,Retail,Wire Transfer,Credit,1141.43,NG,1,1,7,25,863.69,1465.31,5,0.023,0,0,2.0
TXN0006728,2023-12-27 10:45:14,10,2,0,12,Business,62,38718.29,65,Retail,POS Purchase,Debit,1473.97,US,0,0,7,31,209.61,650.3,9,0.158,0,0,4.0
TXN0000189,2023-09-25 09:49:50,9,0,0,9,Checking,4,15127.51,18,SME,POS Purchase,Debit,2874.75,US,0,0,11,46,206.63,536.92,4,0.255,0,0,1.0
TXN0001108,2023-10-14 01:38:10,1,5,1,10,Checking,34,6733.15,31,Retail,Bill Payment,Credit,141.09,US,0,0,6,27,352.14,1042.41,5,0.031,0,0,4.0
TXN0004716,2023-07-31 20:52:31,20,0,0,7,Student,29,5591.57,31,Retail,ATM Withdrawal,Debit,135.21,US,0,0,4,16,187.79,744.55,5,0.124,0,0,1.0
TXN0007327,2023-07-10 02:59:15,2,0,0,7,Student,124,54053.91,47,Corporate,ACH,Debit,2627.09,US,0,0,8,38,170.49,380.4,10,0.246,0,0,2.0
TXN0002383,2023-08-19 22:58:54,22,5,1,8,Business,15,32675.97,23,Retail,Wire Transfer,Debit,146.42,KY,1,1,7,38,365.3,905.22,10,0.021,0,0,1.0
TXN0000261,2023-07-08 15:23:53,15,5,1,7,Savings,2,4916.71,52,Retail,Bill Payment,Debit,166.87,US,0,0,8,32,84.53,339.19,9,0.027,0,0,
TXN0002449,2023-10-28 08:50:09,8,5,1,10,Savings,10,8979.46,43,Wealth,POS Purchase,Credit,74.82,US,0,0,6,27,360.22,1782.62,9,0.059,0,0,1.0
TXN0005878,2023-08-14 06:10:30,6,0,0,8,Checking,11,15625.54,47,Retail,ACH,Credit,1194.63,US,0,0,8,42,201.95,807.18,8,0.03,0,0,4.0
TXN0002212,2023-09-20 21:47:42,21,2,0,9,Checking,87,14465.66,45,Corporate,POS Purchase,Debit,150.71,,1,1,7,37,235.23,1292.09,11,0.229,0,0,3.0
TXN0004292,2023-05-31 09:08:58,9,2,0,5,Premium,51,13398.17,25,Retail,ACH,Credit,103.64,US,0,0,4,21,123.97,338.3,8,0.13,0,0,2.0
TXN0003796,2023-08-28 07:05:54,7,0,0,8,Student,43,7075.75,18,Retail,POS Purchase,Debit,137.28,CA,0,1,5,19,206.89,1183.24,9,0.048,0,2,
TXN0006248,2023-03-28 00:00:29,0,1,0,3,Checking,41,22095.23,38,Student,POS Purchase,Debit,482.48,US,0,0,2,9,170.47,284.35,10,0.04,0,0,2.0
TXN0000965,2023-08-26 22:04:50,22,5,1,8,Premium,37,6981.47,43,Student,ACH,Debit,144.61,NG,1,1,3,12,204.54,702.24,4,0.201,0,0,2.0
TXN0000322,2023-08-17 03:51:17,3,3,0,8,Savings,9,17131.78,34,Retail,ACH,Debit,216.29,US,0,0,1,4,321.35,983.43,13,0.069,0,0,2.0
TXN0003507,2023-11-10 05:23:09,5,4,0,11,Checking,90,16269.85,22,Corporate,POS Purchase,Debit,3199.3,US,0,0,11,56,735.68,1735.55,9,0.023,0,0,3.0
TXN0002921,2023-02-04 22:02:16,22,5,1,2,Premium,40,4936.03,41,SME,POS Purchase,Debit,207.72,US,0,0,6,25,210.81,317.66,10,0.072,0,1,
TXN0005738,2023-07-05 03:29:12,3,2,0,7,Business,17,28283.31,32,Wealth,ATM Withdrawal,Credit,3100.0,CA,0,1,7,28,382.41,1880.22,5,0.055,0,0,1.0
TXN0006750,2023-11-05 01:58:33,1,6,1,11,Savings,21,26929.31,36,Student,Direct Deposit,Debit,2656.63,US,0,0,6,21,308.56,896.41,4,0.199,0,0,3.0
TXN0006624,2023-03-19 09:25:19,9,6,1,3,Checking,15,8928.28,46,Corporate,POS Purchase,Debit,1000.0,SG,0,1,4,21,495.97,2401.41,10,0.101,0,0,5.0
TXN0004412,2023-06-09 07:17:47,7,4,0,6,Checking,9,5087.55,32,SME,Check,Credit,472.33,,0,0,3,14,1076.81,4150.51,6,0.209,0,0,2.0
TXN0007069,2023-07-14 10:22:39,10,4,0,7,Savings,76,59986.19,48,Retail,Wire Transfer,Credit,33.05,,0,1,6,29,105.84,369.26,6,0.096,0,0,3.0
TXN0000012,2023-10-19 20:04:34,20,3,0,10,Checking,77,19639.41,29,SME,Wire transfer,Credit,445.06,CA,0,1,3,16,678.26,2674.07,8,0.04,0,0,3.0
TXN0000763,2023-09-03 01:49:54,1,6,1,9,Student,31,21609.74,24,Retail,POS Purchase,Debit,47.38,US,0,0,4,14,374.99,2091.33,4,0.017,0,0,2.0
TXN0001664,2023-02-25 06:53:03,6,5,1,2,Checking,4,1561.42,25,Corporate,POS Purchase,Debit,559.96,US,0,0,11,42,164.34,753.71,5,0.154,0,0,1.0
TXN0005959,2023-01-26 21:44:28,21,3,0,1,Student,93,5147.02,42,SME,Bill Payment,Debit,4491.19,US,0,0,5,24,100.15,484.14,6,0.3,0,0,1.0
TXN0007102,2023-05-14 05:06:36,5,6,1,5,Business,36,20169.12,31,SME,POS Purchase,Debit,15.46,BR,0,1,10,40,414.99,709.65,4,0.115,0,0,1.0
TXN0007215,2023-02-25 03:46:54,3,5,1,2,Savings,31,20906.77,27,SME,Wire Transfer,Credit,400.0,US,0,0,3,15,129.87,213.81,9,0.12,0,0,2.0
TXN0000851,2023-11-01 02:03:19,2,2,0,11,Checking,30,5727.25,54,Retail,Internal Transfer,Debit,1430.28,US,0,0,6,24,294.22,1467.38,5,0.065,0,0,1.0
TXN0007278,2023-08-30 23:03:11,23,2,0,8,Savings,90,13735.66,52,Student,Internal Transfer,Debit,100.0,US,0,0,5,26,195.17,765.58,6,0.022,0,0,3.0
TXN0003391,2023-05-18 03:31:15,3,3,0,5,Savings,16,3044.49,41,Wealth,Bill Payment,Debit,37.27,US,0,0,8,30,147.97,860.02,9,0.096,0,0,3.0
TXN0000693,2023-03-10 13:18:09,13,4,0,3,Savings,14,56745.3,57,SME,Wire Transfer,Debit,649.82,US,0,0,8,39,328.85,1096.5,11,0.03,0,1,2.0
TXN0006358,2023-03-09 16:11:44,16,3,0,3,Savings,32,6938.49,28,SME,Direct Deposit,Debit,120.76,US,0,0,4,15,633.61,2995.59,5,0.054,0,0,3.0
TXN0006470,2023-09-14 05:12:05,5,3,0,9,Student,48,13901.61,18,Corporate,POS Purchase,Debit,300.0,UK,0,1,11,39,442.28,1571.66,6,0.025,0,0,1.0
TXN0000192,2023-11-02 18:25:56,18,3,0,11,Savings,44,18864.01,42,SME,ACH,Debit,6657.08,US,0,0,5,18,216.75,1218.99,11,0.184,0,0,5.0
TXN0003192,2023-04-12 11:59:44,11,2,0,4,Savings,13,15651.78,49,Corporate,Wire Transfer,Credit,51.47,US,0,0,12,60,345.08,952.59,5,0.125,0,0,4.0
TXN0003868,2023-08-11 12:33:44,12,4,0,8,Checking,23,9280.19,49,Retail,Bill Payment,Credit,155.29,CA,0,1,7,34,103.09,226.45,7,0.083,0,1,1.0
TXN0007684,2023-08-27 21:03:37,21,6,1,8,Checking,20,32988.48,22,Wealth,Direct Deposit,Credit,382.32,US,0,0,5,22,549.15,1431.45,13,0.274,0,0,1.0
TXN0004775,2023-01-30 00:08:49,0,0,0,1,Checking,93,22645.72,18,Student,Bill Payment,Debit,419.53,UK,0,1,6,29,115.04,411.09,5,0.031,0,0,2.0
TXN0001659,2023-10-13 14:30:01,14,4,0,10,Checking,2,2859.05,29,Corporate,Bill Payment,Debit,142.66,US,0,0,6,31,102.07,567.62,10,0.074,0,0,1.0
TXN0002583,2023-01-25 06:50:34,6,2,0,1,Premium,95,4730.38,21,Retail,POS Purchase,Debit,143.07,US,0,0,7,36,212.68,1102.09,7,0.029,0,0,4.0
TXN0002475,2023-02-04 16:14:49,16,5,1,2,Business,4,75988.21,23,SME,POS Purchase,Debit,31.61,US,0,0,7,35,71.15,393.91,10,0.184,0,0,4.0
TXN0005085,2023-03-09 11:35:50,11,3,0,3,Savings,40,5757.21,38,Retail,ACH,Debit,1758.67,US,0,0,9,45,877.41,2542.63,7,0.013,0,0,1.0
TXN0005165,2023-04-20 22:16:45,22,3,0,4,Business,113,11470.55,60,Corporate,Internal Transfer,Credit,136.36,,0,1,7,29,365.32,940.39,9,0.055,0,1,2.0
TXN0001933,2023-10-05 08:05:45,8,3,0,10,Checking,8,13315.15,50,Retail,Wire Transfer,Credit,502.59,UK,0,1,3,16,376.3,705.29,10,0.03,0,0,2.0
TXN0004037,2023-03-13 19:12:30,19,0,0,3,Savings,77,37391.28,18,Corporate,POS Purchase,Credit,23939.38,US,0,0,3,12,1997.2683635645028,29704.03,6,0.8442113162045899,0,0,2.0
TXN0002514,2023-02-27 05:40:33,5,0,0,2,Checking,2,140715.91,30,Retail,POS Purchase,Debit,100.0,UK,0,1,2,9,2848.25,8092.48,9,0.01,0,0,2.0
TXN0003538,2023-07-09 17:23:58,17,6,1,7,Checking,167,6594.26,25,SME,POS Purchase,Debit,142.38,UK,0,1,5,27,408.87,2331.48,11,0.306,0,2,2.0
TXN0004477,2023-02-02 09:28:02,9,3,0,2,Savings,23,22918.64,41,Student,ACH,Debit,300.0,UK,0,1,2,8,269.19,1446.19,6,0.055,0,0,4.0
TXN0007128,2023-01-07 02:59:06,2,5,1,1,Checking,1,15211.51,53,Corporate,POS Purchase,Debit,2161.53,US,0,0,8,40,,170.21,10,0.123,0,0,2.0
TXN0001798,2023-10-23 09:22:52,9,0,0,10,Savings,47,10605.19,51,Corporate,Internal Transfer,Debit,171.02,SG,0,1,3,12,78.15,168.81,8,0.092,0,0,3.0
TXN0007973,2023-08-05 09:18:41,9,5,1,8,Premium,48,7667.01,29,Retail,Direct Deposit,Debit,997.56,UK,0,1,1,5,93.48,490.77,13,0.172,0,0,3.0
TXN0003811,2023-04-08 23:26:48,23,5,1,4,BUSINESS,52,62849.32,38,SME,ach,Debit,0.0,RU,1,1,5,22,321.54,1329.66,5,0.032,0,0,2.0
TXN0002416,2023-08-14 05:26:30,5,0,0,8,Business,24,2764.56,61,Wealth,POS Purchase,Credit,402.53,CN,0,1,8,33,128.88,276.13,9,0.133,0,0,2.0
TXN0006678,2023-12-20 18:29:18,4,2,0,12,Checking,62,17288.89,50,Student,Wire Transfer,Debit,9400.0,KY,1,1,8,28,43.17,92.45,7,0.028,1,0,2.0
TXN0004402,2023-06-21 21:16:22,21,2,0,6,Checking,23,13051.76,48,Wealth,Internal Transfer,Credit,100.0,UK,0,1,10,45,214.1,960.78,14,0.081,0,0,1.0
TXN0005869,2023-07-12 20:40:14,20,2,0,7,Business,21,25901.07,40,Retail,POS Purchase,Credit,402.42,US,0,0,3,11,524.26,1998.31,7,0.288,0,0,1.0
TXN0002638,2023-07-17 04:46:46,4,0,0,7,Checking,111,18956.14,26,Wealth,Bill Payment,Debit,159.91,,0,0,4,16,241.27,1057.38,6,0.159,0,0,2.0
TXN0006244,2023-07-18 02:27:19,2,1,0,7,Business,1,12094.26,40,Corporate,ACH,Debit,54.44,US,0,0,6,23,,652.12,8,0.007,0,0,2.0
TXN0006062,2023-09-02 07:40:00,7,5,1,9,Student,2,15170.42,41,Retail,Wire Transfer,Credit,196.32,CA,0,1,6,28,398.92,2104.55,8,0.152,0,0,3.0
TXN0004392,2023-08-07 14:19:38,14,0,0,8,Checking,43,12701.97,43,Corporate,ACH,Debit,1962.45,CA,0,1,12,51,80.8,248.93,9,0.154,0,0,4.0
TXN0002524,2023-01-06 10:26:11,10,4,0,1,Checking,31,92940.07,53,Corporate,POS Purchase,Debit,805.98,UK,0,1,6,24,177.93,386.53,6,0.211,0,1,3.0
TXN0000928,2023-05-23 19:02:03,19,1,0,5,Checking,30,3008.27,46,SME,ACH,Credit,4403.48,US,0,0,7,26,54.67,269.81,8,0.152,0,0,1.0
TXN0006374,2023-08-20 07:44:59,7,6,1,8,Checking,8,8413.82,51,Retail,POS Purchase,Debit,5015.55,US,0,0,6,25,203.58,678.11,11,0.089,0,0,1.0
TXN0000596,2023-06-12 08:29:57,8,0,0,6,Savings,203,63316.66,23,Student,Direct Deposit,Credit,900.0,SG,0,1,7,32,442.25,1416.71,6,0.102,0,0,1.0
TXN0005192,2023-04-15 03:18:56,3,5,1,4,Business,117,81761.81,37,Retail,ACH,Credit,505.87,US,0,0,7,33,1113.93,3112.93,6,0.141,0,0,1.0
TXN0004452,2023-05-30 11:34:39,11,1,0,5,Checking,71,3793.62,34,SME,ACH,Debit,187.35,US,0,0,2,11,239.95,1226.01,11,0.102,0,0,3.0
TXN0005932,2023-07-18 15:26:22,15,1,0,7,Checking,12,3138.56,24,Corporate,Check,Credit,253.41,US,0,0,4,16,128.3,345.43,11,0.212,0,0,4.0
TXN0000365,2023-12-18 07:53:23,7,0,0,12,Checking,19,7367.16,39,Corporate,Wire Transfer,Debit,252.98,AE,1,1,6,28,458.99,1461.36,9,0.005,0,0,3.0
TXN0005976,2023-07-11 07:49:34,7,1,0,7,Premium,198,1618.79,74,Retail,POS Purchase,Credit,1268.76,SG,0,1,7,29,350.9,1170.73,12,0.062,0,0,4.0
TXN0005392,2023-02-10 14:56:51,14,4,0,2,Checking,4,12050.94,45,Retail,Bill Payment,Debit,18.11,,0,0,9,37,476.31,2818.35,9,0.022,0,0,3.0
TXN0001425,2023-08-02 11:09:04,11,2,0,8,Savings,42,88407.27,25,Retail,ACH,Credit,466.13,US,0,0,5,21,410.89,1120.73,7,0.081,0,0,2.0
TXN0005736,2023-04-11 17:11:28,17,1,0,4,Business,84,7487.43,20,Wealth,POS Purchase,Debit,1000.0,US,0,0,7,27,613.36,2953.85,14,0.004,0,1,1.0
TXN0000600,2023-01-20 21:39:03,21,4,0,1,Savings,8,6950.85,40,Corporate,POS Purchase,Credit,303.47,US,0,0,6,27,273.51,979.46,16,0.203,0,1,1.0
TXN0001191,2023-02-19 19:24:23,19,6,1,2,Checking,22,11006.38,55,Retail,ACH,Debit,353.94,DE,0,1,7,35,524.58,2264.24,7,0.014,0,0,1.0
TXN0000899,2023-06-17 22:26:25,22,5,1,6,Student,12,15461.87,55,SME,ACH,Credit,300.0,US,0,0,7,33,171.84,988.49,6,0.129,0,1,5.0
TXN0003608,2023-08-04 02:38:44,2,4,0,8,Business,46,8105.96,48,SME,Wire Transfer,Debit,971.19,US,0,0,5,26,644.01,3375.53,4,0.014,0,0,2.0
TXN0005935,2023-01-20 22:46:02,22,4,0,1,Business,11,3302.8,18,SME,ATM Withdrawal,Credit,215.79,US,0,0,9,41,58.83,266.67,9,0.129,0,1,2.0
TXN0002557,2023-09-04 17:15:02,17,0,0,9,Checking,2,13876.26,27,Retail,POS Purchase,Credit,353.48,UK,0,1,8,36,281.64,1397.76,8,0.33,0,0,4.0
TXN0002054,2023-03-09 01:56:30,1,3,0,3,Checking,22,15157.28,38,Wealth,ACH,Debit,437.75,US,0,0,8,29,451.92,2060.53,4,0.122,0,0,2.0
TXN0007277,2023-09-28 04:49:03,4,3,0,9,Premium,16,8137.69,38,Retail,Direct Deposit,Debit,103.98,US,0,0,12,64,114.05,195.88,7,0.221,0,1,1.0
TXN0001877,2023-05-20 08:30:32,8,5,1,5,Savings,27,46919.43,20,SME,POS Purchase,Credit,390.05,,0,0,1,5,158.23,817.86,13,0.098,0,0,3.0
TXN0006035,2023-11-01 18:47:59,18,2,0,11,Checking,49,3834.55,56,Retail,POS Purchase,Debit,2159.53,US,0,0,6,31,203.27,1193.88,6,0.013,0,0,1.0
TXN0002922,2023-05-18 01:16:15,1,3,0,5,Student,5,4074.26,49,Retail,POS Purchase,Credit,132.5,US,0,0,6,26,11.05,20.49,2,0.111,0,0,3.0
TXN0003801,2023-01-09 00:00:46,0,0,0,1,Savings,91,18716.97,38,Retail,Internal Transfer,Credit,12329.66,US,0,0,6,24,316.14,752.59,5,0.301,0,0,5.0
TXN0007663,2023-10-14 20:52:21,20,5,1,10,Student,63,10459.65,46,Retail,Bill Payment,Debit,27.97,US,0,0,5,23,414.52,1503.62,11,0.404,0,0,2.0
TXN0004591,2023-10-26 03:10:07,3,3,0,10,checking,21,6459.93,41,Retail,Bill Payment,Credit,199.49,UK,0,1,7,29,68.53,204.12,8,0.127,0,0,1.0
TXN0002686,2023-12-25 16:29:21,16,0,0,12,Premium,39,29289.24,30,Retail,ATM Withdrawal,Credit,597.87,AE,1,1,4,17,111.11,461.85,4,0.132,0,0,1.0
TXN0004739,2023-06-23 16:48:52,16,4,0,6,Savings,1,31067.85,43,SME,POS Purchase,Credit,126.17,US,0,0,7,36,,540.49,9,0.041,0,0,3.0
TXN0007066,2023-11-19 07:38:40,7,6,1,11,Checking,21,9650.17,32,Wealth,ACH,Debit,37.01,US,0,0,6,23,183.05,955.35,11,0.277,0,0,1.0
TXN0001593,2023-04-14 03:52:44,3,4,0,4,Business,1,68354.45,40,Corporate,Direct Deposit,Credit,700.0,NG,1,1,3,13,,274.41,7,0.203,0,0,1.0
TXN0003567,2023-02-14 02:41:59,2,1,0,2,Checking,27,8543.41,42,Retail,POS Purchase,Debit,79.11,,0,1,9,33,296.07,989.59,9,0.258,0,0,2.0
TXN0007002,2023-03-24 20:13:46,20,4,0,3,Checking,9,9662.98,28,SME,ACH,Debit,457.08,US,0,0,6,32,148.3,817.82,7,0.033,0,2,2.0
TXN0005141,2023-10-16 18:19:52,18,0,0,10,Business,24,11653.16,18,Student,POS Purchase,Credit,1000.0,US,0,0,6,28,147.11,252.05,9,0.111,0,0,2.0
TXN0003230,2023-06-05 21:54:16,21,0,0,6,Checking,27,35995.67,41,Retail,ACH,Credit,135.18,US,0,0,9,40,324.32,1793.94,9,0.103,0,0,1.0
TXN0007531,2023-07-30 03:15:38,3,6,1,7,Savings,16,9852.1,51,Student,ATM Withdrawal,Credit,397.41,US,0,0,3,13,598.48,1010.17,7,0.15,0,0,2.0
TXN0003952,2023-09-23 23:37:03,23,5,1,9,Savings,46,13356.1,31,Retail,ACH,Credit,2519.11,US,0,0,2,8,84.44,318.58,8,0.113,0,1,3.0
TXN0006385,2023-09-11 15:01:34,15,0,0,9,Savings,58,14220.22,19,Corporate,ATM Withdrawal,Credit,174.84,US,0,0,5,23,222.36,738.26,12,0.076,0,0,3.0
TXN0004797,2023-07-18 10:11:18,10,1,0,7,Checking,27,56417.46,25,SME,ACH,Debit,61.45,US,0,0,7,38,85.29,130.34,3,0.136,0,1,1.0
TXN0007035,2023-06-26 23:50:20,23,0,0,6,Checking,37,61665.94,30,Corporate,ATM Withdrawal,Credit,800.0,,0,1,9,45,1057.25,3535.66,8,0.228,0,0,3.0
TXN0003226,2023-12-10 12:04:32,12,6,1,12,Checking,45,18217.89,38,Student,Bill Payment,Credit,283.35,US,0,0,7,32,455.99,2350.45,7,0.083,0,0,3.0
TXN0007928,2023-10-22 00:56:34,0,6,1,10,student ,52,1382.9,60,Retail,POS Purchase,Debit,75.01,US,0,0,4,21,282.53,586.58,7,0.032,0,0,4.0
TXN0006730,2023-07-09 04:26:17,4,6,1,7,Savings,32,46293.09,52,Retail,ACH,Debit,27.85,US,0,0,44,24,663.56,1242.22,45,0.322,0,0,5.0
TXN0000188,2023-04-04 02:59:41,2,1,0,4,Checking,22,18773.98,42,Corporate,Internal Transfer,Credit,579.45,US,0,0,6,27,402.94,1704.21,8,0.023,0,0,2.0
TXN0001710,2023-06-29 15:35:11,15,3,0,6,Savings,11,41028.66,26,Wealth,POS Purchase,Credit,193.11,US,0,0,5,19,1610.33,5125.71,8,0.116,0,0,1.0
TXN0005950,2023-04-11 19:19:02,19,1,0,4,Checking,6,1990.61,57,SME,Direct Deposit,Credit,500.0,US,0,0,4,20,295.55,679.01,15,0.045,0,0,3.0
TXN0000485,2023-12-23 23:09:40,23,5,1,12,Premium,48,156767.45,26,SME,Direct Deposit,Debit,613.09,US,0,0,5,25,87.5,169.9,5,0.188,0,0,3.0
TXN0002385,2023-04-30 00:30:48,0,6,1,4,Checking,33,7472.22,63,SME,POS Purchase,Debit,400.0,CA,0,1,9,46,240.73,841.26,3,0.044,0,0,1.0
TXN0001369,2023-11-07 13:37:40,13,1,0,11,Business,82,2705.22,29,Retail,POS Purchase,Debit,65.72,US,0,0,5,18,1235.47,2240.65,9,0.166,0,0,1.0
TXN0002120,2023-03-22 19:00:34,19,2,0,3,Savings,16,2253.74,52,Student,POS Purchase,Credit,85.54,BR,0,1,8,42,540.88,2498.74,9,0.008,0,0,5.0
TXN0004347,2023-12-03 00:21:13,0,6,1,12,Business,6,7015.6,30,Retail,Bill Payment,Debit,284.32,SG,0,1,6,32,279.53,474.79,12,0.069,0,0,2.0
TXN0006600,2023-06-05 07:37:16,7,0,0,6,Checking,21,7900.79,43,Corporate,Bill Payment,Debit,336.06,US,0,0,10,36,504.99,1520.46,10,0.133,0,0,1.0
TXN0003529,2023-07-11 12:41:56,12,1,0,7,Student,1,10078.95,32,Corporate,Direct Deposit,Debit,646.08,AE,1,1,6,30,,176.32,10,0.012,0,0,2.0
TXN0002859,2023-11-07 10:47:54,10,1,0,11,Checking,68,12997.88,28,Retail,ACH,Debit,723.03,US,0,0,5,19,285.87,655.75,11,0.007,0,0,3.0
TXN0004927,2023-05-31 14:38:25,14,2,0,5,Checking,1,121649.71,30,Wealth,Wire Transfer,Debit,233.52,US,0,0,13,63,,1309.95,13,0.061,0,0,3.0
TXN0004413,2023-12-27 07:58:11,7,2,0,12,Business,102,39621.91,45,Student,POS Purchase,Debit,19.97,KY,1,1,3,15,211.22,614.99,9,0.008,0,0,4.0
TXN0003100,2023-02-10 03:19:10,3,4,0,2,Checking,1,7051.58,39,Wealth,ACH,Credit,1700.0,RU,1,1,7,26,,222.98,10,0.075,0,0,2.0
TXN0004896,2023-02-02 19:42:57,19,3,0,2,Checking,81,5441.77,45,Wealth,Internal Transfer,Debit,700.0,US,0,0,5,25,92.13,468.44,3,0.198,0,0,1.0
TXN0005693,2023-08-20 14:11:23,14,6,1,8,Savings,7,3820.04,29,Corporate,Wire Transfer,Debit,105.72,US,0,0,6,33,710.88,1916.65,11,0.249,0,0,1.0
TXN0003430,2023-06-16 17:03:54,17,4,0,6,Business,55,2155.03,41,Student,Bill Payment,Credit,480.68,US,0,0,6,28,400.65,1135.35,11,0.03,0,1,2.0
TXN0005380,2023-03-02 23:30:14,23,3,0,3,Checking,12,28739.37,53,Retail,Bill Payment,Debit,1505.25,US,0,0,4,21,152.47,663.1,10,0.027,0,0,1.0
TXN0007822,2023-08-12 05:52:20,5,5,1,8,Checking,49,7479.72,41,Retail,ATM Withdrawal,Credit,173.66,US,0,0,8,29,150.58,681.47,7,0.032,0,0,3.0
TXN0004711,2023-11-10 06:06:04,6,4,0,11,Checking,9,6707.38,46,Student,Direct Deposit,Credit,53.83,US,0,0,2,7,258.6,1117.67,9,0.047,0,0,2.0
TXN0000794,2023-10-20 07:42:19,7,4,0,10,Premium,58,109839.37,37,Wealth,ATM Withdrawal,Debit,400.0,,1,1,6,23,107.46,573.47,9,0.298,0,0,2.0
TXN0005885,2023-07-09 22:04:13,22,6,1,7,Checking,122,42940.13,56,SME,Check,Credit,300.0,US,0,0,5,26,360.41,1302.76,6,0.033,0,1,1.0
TXN0005325,2023-04-03 05:40:08,5,0,0,4,Savings,74,180017.97,50,Retail,Internal Transfer,Debit,400.0,US,0,0,2,9,170.96,377.04,4,0.062,0,0,1.0
TXN0005594,2023-04-16 13:52:49,4,6,1,4,Checking,49,6701.95,31,Retail,Wire Transfer,Credit,9000.0,,1,1,4,17,202.15,309.74,6,0.069,1,0,2.0
TXN0003635,2023-02-02 09:39:47,9,3,0,2,Business,13,20313.1,43,SME,Wire Transfer,Debit,0.0,US,0,0,5,26,80.61,381.17,8,0.233,0,0,1.0
TXN0003446,2023-04-15 08:40:43,8,5,1,4,Business,12,27516.79,25,Student,Internal Transfer,Debit,100.0,US,0,0,4,15,291.13,1688.42,6,0.001,0,0,2.0
TXN0007478,2023-09-18 20:00:33,20,0,0,9,Savings,20,6622.18,18,Student,POS Purchase,Credit,437.1,DE,0,1,7,35,90.45,141.85,3,0.079,0,0,1.0
